PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
21566,10.89347,10.94968,10.9769,0.8048937,0.8136169,0.8237849,174.0602,198.1864,1470.5,512.8871,29.41,
21567,10.92199,10.94968,11.00412,-1.0,-1.0,-1.0,-1.0,654.9736,2511.813,3799.397,5.454004,
21568,10.92199,10.94968,11.00412,0.9378812,0.9464976,0.9565414,193.546,654.9736,1676.5,577.5884,33.53,
21569,10.92199,10.94968,11.00412,0.9994804,1.008048,1.018034,206.1322,654.9736,846.25,289.8862,16.925,
21570,10.92199,10.94968,11.00412,1.025162,1.033708,1.043671,211.3795,654.9736,1113.75,380.6072,22.275,
21571,10.888,10.94968,11.00962,-1.0,-1.0,-1.0,-1.0,664.3849,1922.563,3524.009,6.227151,
21572,10.888,10.94968,11.00962,0.8469905,0.8556798,0.8658085,174.9241,664.3849,1211.5,420.9138,24.23,
21573,10.888,10.94968,11.00962,1.020886,1.029436,1.040826,210.4446,664.3849,602.25,235.9592,12.045,
21574,10.888,10.94968,11.00962,1.082012,1.090514,1.099008,222.9305,664.3849,250.0,84.98177,5.0,
21575,10.888,10.94968,11.00962,1.120216,1.128687,1.138562,230.7343,664.3849,1794.0,607.6558,35.88,
21576,10.888,10.94968,10.9769,-1.0,-1.0,-1.0,-1.0,856.5217,4354.813,11580.29,11.33697,
21577,10.888,10.94968,10.9769,1.172348,1.180778,1.189202,240.2853,856.5217,317.5,107.0179,6.35,
21578,10.888,10.94968,10.9769,1.331385,1.33969,1.349371,272.6234,856.5217,693.25,230.197,13.865,
21579,10.888,10.94968,10.9769,1.378359,1.389381,1.399016,282.7354,856.5217,1073.125,472.7532,21.4625,
21580,10.888,10.94968,10.9769,1.429241,1.449799,1.453905,295.0302,856.5217,1985.25,1387.891,39.705,
21581,10.888,10.94968,10.9769,1.453905,1.459379,1.470317,296.9797,856.5217,2236.813,1349.169,43.97125,
21582,10.888,10.94968,10.9769,1.470317,1.475781,1.485337,300.3175,856.5217,632.25,208.8139,12.645,
21583,10.89897,10.94968,10.97149,-1.0,-1.0,-1.0,-1.0,871.6255,13165.44,37528.47,23.58448,
