PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
12543,10.83748,10.93077,10.94776,1.44569,1.481243,1.511232,301.1015,919.5831,26453.0,40703.39,523.23,
12547,10.77063,10.94176,11.0627,-1.0,-1.0,-1.0,-1.0,404.3837,17901.94,87852.34,26.08746,
12548,10.77063,10.94176,11.0627,1.018034,1.039403,1.067828,215.228,404.3837,14658.25,17331.03,292.3763,26637_26715_26818
12549,10.92494,10.94176,11.05112,-1.0,-1.0,-1.0,-1.0,413.4116,19484.94,78071.08,28.64045,
12550,10.92494,10.94176,11.05112,1.013755,1.036556,1.064988,214.4866,413.4116,24226.13,28904.55,484.5225,26896
12551,10.89761,10.94776,11.03435,-1.0,-1.0,-1.0,-1.0,416.388,116322.9,699986.7,69.27548,
12552,10.89761,10.94776,11.03435,1.008048,1.043671,1.090514,215.9099,416.388,137186.8,209176.1,367.8957,26667_26745_26751
12555,10.87579,10.95376,11.03435,-1.0,-1.0,-1.0,-1.0,634.4706,16547.56,108679.8,18.99914,
12556,10.87579,10.95376,11.03435,1.222828,1.25077,1.29949,255.935,634.4706,14310.63,29811.02,285.1325,26612_26665_26716
12557,10.94176,10.96552,11.18314,-1.0,-1.0,-1.0,-1.0,445.8224,84261.63,872337.5,73.3409,
12558,10.94176,10.96552,11.18314,0.7815977,0.8194284,0.8556798,169.1665,445.8224,242472.2,243490.8,1706.74,27305
12559,10.8922,10.98816,11.10288,-1.0,-1.0,-1.0,-1.0,313.7626,13325.31,87195.29,53.66695,
12560,10.8922,10.98816,11.10288,0.8426433,0.8643621,0.8918101,180.6493,313.7626,22283.75,19954.13,444.75,
12565,10.85932,10.99386,11.1942,-1.0,-1.0,-1.0,-1.0,444.418,338659.4,1637429.0,351.3434,
12566,10.85932,10.99386,11.1942,1.052203,1.089097,1.130098,224.8591,444.418,282637.3,343823.8,1425.893,26622_26662_26706_26767_26796_26840_26851_26900_27228
12567,10.87579,10.99386,11.1494,-1.0,-1.0,-1.0,-1.0,444.545,6533.188,26592.95,47.97388,
12568,10.87579,10.99386,11.1494,1.066408,1.089097,1.115978,224.8572,444.545,6351.438,6558.112,127.0287,
12575,10.80396,10.99981,11.0627,-1.0,-1.0,-1.0,-1.0,459.2983,34433.56,296444.7,37.75328,
12576,10.80396,10.99981,11.0627,0.8121635,0.8339435,0.871592,172.0137,459.2983,68618.13,79649.03,1372.363,
12577,10.82058,10.99981,11.13232,-1.0,-1.0,-1.0,-1.0,767.5338,146434.8,961175.4,224.2365,
