PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
22798,13.40703,13.42871,13.45035,1.246583,1.252165,1.266106,255.3771,751.2257,6016.938,3241.55,120.3388,
22803,13.3962,13.42871,13.49373,-1.0,-1.0,-1.0,-1.0,760.8259,2113.75,2746.179,3.623671,
22804,13.3962,13.42871,13.49373,1.040826,1.04936,1.059308,213.9668,760.8259,2113.75,721.2857,42.275,
22805,13.3962,13.42871,13.49373,1.368705,1.37698,1.386627,280.7694,760.8259,1318.25,436.1884,26.365,
22809,13.40703,13.42871,13.45035,-1.0,-1.0,-1.0,-1.0,833.3675,1500.0,2100.845,3.428604,
22810,13.40703,13.42871,13.45035,1.149836,1.158284,1.168131,235.8113,833.3675,1500.0,506.6653,30.0,
22811,13.40703,13.42871,13.45035,1.433356,1.44158,1.451168,293.4868,833.3675,931.75,306.4197,18.635,
22812,13.3041,13.42871,13.44494,-1.0,-1.0,-1.0,-1.0,842.5754,178125.5,692026.9,164.3469,
22813,13.3041,13.42871,13.44494,1.411391,1.448429,1.475781,294.8288,842.5754,311596.7,398770.3,6184.32,
22814,13.35828,13.42871,13.4612,-1.0,-1.0,-1.0,-1.0,845.2504,3136.25,4074.609,7.214108,
22815,13.35828,13.42871,13.4612,0.8629155,0.871592,0.8802615,177.4041,845.2504,636.25,220.7282,12.725,
22816,13.35828,13.42871,13.4612,1.204627,1.213032,1.222828,246.9008,845.2504,3136.25,1053.93,62.725,
22817,13.40161,13.42871,13.4666,-1.0,-1.0,-1.0,-1.0,950.2036,1568.25,2037.467,2.671875,
22818,13.40161,13.42871,13.4666,1.055046,1.063569,1.070666,216.0952,950.2036,1909.0,650.5559,38.18,
22819,13.40161,13.42871,13.4666,1.070666,1.07634,1.086264,218.6902,950.2036,1568.25,533.8001,31.365,
22820,13.40703,13.42871,13.52082,-1.0,-1.0,-1.0,-1.0,975.1791,2659.0,4062.929,4.580918,
22821,13.40703,13.42871,13.52082,0.9220665,0.9306955,0.9407541,189.0288,975.1791,2659.0,917.424,53.18,
22822,13.40703,13.42871,13.52082,1.374223,1.382494,1.392135,280.7912,975.1791,1659.0,548.6525,33.18,
22823,13.40161,13.42871,13.48843,-1.0,-1.0,-1.0,-1.0,1039.099,3323.813,4891.214,5.956914,
22824,13.40161,13.42871,13.48843,0.6834994,0.6923205,0.7011344,140.4928,1039.099,659.0,232.4291,13.18,
22825,13.40161,13.42871,13.48843,1.083429,1.093346,1.103253,221.8731,1039.099,4346.5,1668.359,86.93,
22826,13.40161,13.42871,13.48843,1.311983,1.320302,1.330001,267.9294,1039.099,1431.75,476.2938,28.635,
22827,13.35286,13.42871,13.49915,-1.0,-1.0,-1.0,-1.0,1175.025,4204.5,6141.333,9.267821,
22828,13.35286,13.42871,13.49915,1.139972,1.148427,1.158284,232.6966,1175.025,2091.0,706.9476,41.82,
22829,13.35286,13.42871,13.49915,1.314757,1.323074,1.33277,268.0839,1175.025,2636.25,876.763,52.725,
22830,13.33119,13.42871,13.5154,-1.0,-1.0,-1.0,-1.0,1203.962,1591.0,2067.023,3.451573,
22831,13.33119,13.42871,13.5154,1.29949,1.30782,1.31753,264.919,1203.962,1591.0,529.8923,31.82,
22832,13.36916,13.42871,13.49373,-1.0,-1.0,-1.0,-1.0,1215.748,1886.25,2450.612,3.866096,
22833,13.36916,13.42871,13.49373,1.215832,1.224227,1.234014,247.9586,1215.748,1886.25,633.1971,37.725,
22834,13.37454,13.42871,13.50457,-1.0,-1.0,-1.0,-1.0,1232.333,1613.75,2096.58,3.869002,
22835,13.37454,13.42871,13.50457,1.096177,1.104668,1.114565,223.7088,1232.333,1613.75,547.8316,32.275,
22836,13.37454,13.42871,13.50457,1.152653,1.161098,1.170943,235.1366,1232.333,1727.25,583.2706,34.545,
22840,13.36916,13.42871,13.47748,-1.0,-1.0,-1.0,-1.0,1285.096,1522.75,1978.353,3.29499,
22841,13.36916,13.42871,13.47748,1.039403,1.047938,1.057887,212.1234,1285.096,1522.75,519.6838,30.455,
22842,13.36916,13.42871,13.47748,1.115978,1.124452,1.134331,227.6115,1285.096,1363.75,462.1039,27.275,
22843,13.3637,13.42871,13.49915,-1.0,-1.0,-1.0,-1.0,1324.789,1772.75,2303.153,4.669196,
22844,13.3637,13.42871,13.49915,1.10891,1.117391,1.127276,226.1097,1324.789,1772.75,601.0937,35.455,
22845,13.37454,13.43412,13.49373,-1.0,-1.0,-1.0,-1.0,112.4762,1568.25,2037.242,5.266732,
22846,13.37454,13.43412,13.49373,1.396264,1.404518,1.414139,314.3326,112.4762,1568.25,517.5593,31.365,
22847,13.3637,13.43412,13.52082,-1.0,-1.0,-1.0,-1.0,164.1419,3721.5,5373.488,7.767828,
22848,13.3637,13.43412,13.52082,0.6923205,0.7011344,0.7114083,151.9106,164.1419,2477.25,873.0167,49.545,
22849,13.3637,13.43412,13.52082,0.8845937,0.8932528,0.9033464,193.5358,164.1419,1659.0,574.3901,33.18,
22852,13.3962,13.43412,13.4666,-1.0,-1.0,-1.0,-1.0,373.3703,2414.75,3218.124,5.76196,
22853,13.3962,13.43412,13.4666,1.003765,1.012329,1.022311,210.1851,373.3703,2227.25,762.6444,44.545,
22854,13.3962,13.43412,13.4666,1.321688,1.330001,1.338306,276.1418,373.3703,250.0,83.08947,5.0,
22855,13.35828,13.43412,13.45579,-1.0,-1.0,-1.0,-1.0,610.5754,43602.31,173434.4,52.26128,
22856,13.35828,13.43412,13.45579,1.257743,1.277246,1.284202,261.5688,610.5754,38801.06,25474.98,776.0212,
22857,13.35828,13.43412,13.45579,1.284202,1.300879,1.320302,266.4087,610.5754,46221.81,54744.36,924.4363,35994
22861,13.36916,13.43412,13.50457,-1.0,-1.0,-1.0,-1.0,738.9955,1863.75,2421.113,3.719943,
22862,13.36916,13.43412,13.50457,1.368705,1.37698,1.386627,280.9166,738.9955,1863.75,616.6859,37.275,
22863,13.36916,13.43412,13.49373,-1.0,-1.0,-1.0,-1.0,768.1265,2113.75,2745.877,4.517146,
22864,13.36916,13.43412,13.49373,1.404518,1.412766,1.422379,288.0174,768.1265,2113.75,697.0353,42.275,
22868,13.33119,13.43412,13.45035,-1.0,-1.0,-1.0,-1.0,830.3049,2210.25,2963.168,4.867324,
22869,13.33119,13.43412,13.45035,0.8585747,0.8672547,0.8773725,176.5722,830.3049,750.0,260.295,15.0,
