Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
13298,1,LMST01010305_2-4_0_0_chain,442.40231,442.404318,9.005,8.6,1,227.8126,227.3668077,1,787858.7812,91181.1565,386.34172,386.34172,386.34172,386.34172,0.5,0.5,1,1,400809.8,388476.4,376701.7,384036.9,0.8,0.8,1,1,0.9,-1
13298,1,LMST01040131_2-27_0_0_chain,442.40231,442.404318,9.005,8.15,0.923993309,227.8126,227.2757223,1,787858.7812,91181.1565,400.35737,400.35737,400.35737,400.35737,1,0.75,1,1,400809.8,388476.4,376701.7,384036.9,0.984798662,0.884798662,0.984798662,0.984798662,0.96,-1
13305,1,LMST01010304_16-17_0_0_ring,442.40549,442.404318,8.583,8.46,1,227.8856,229.013081,1,12278825.25,2097023.359,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217,2403094,2328532,3049583,0.6572,0.6888,0.7,0.6268,0.668,-1
13305,1,LMST01010305_16-17_0_0_ring,442.40549,442.404318,8.583,8.34,1,227.8856,229.013081,1,12278825.25,2097023.359,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217,2403094,2328532,3049583,0.6572,0.6888,0.7,0.6268,0.668,-1
13305,1,LMST01031036_16-17_0_0_ring,442.40549,442.404318,8.583,9.19,1,227.8856,226.4829652,1,12278825.25,2097023.359,"393.351558,411.362118",393.351558,411.362118,411.362118,0.143,0.222,0.25,0.067,2572217,2403094,2328532,3049583,0.6572,0.6888,0.7,0.6268,0.668,-1
13310,1,LMST01031051_1-2_0_0_chain,442.40558,442.404318,7.43,8.85,0.657388709,223.4264,221.7574969,0.985,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0,31904.87,29783.6,26466.94,,0.792277742,0.658677742,0.725477742,-1,0.725,-1
13310,1,LMST01040130_3-4_0_0_chain,442.40558,442.404318,7.43,9.14,0.517332235,223.4264,224.3848067,1,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0,31904.87,29783.6,26466.94,,0.770266447,0.636666447,0.703466447,-1,0.703,-1
13310,1,LMST01040140_3-4_0_0_chain,442.40558,442.404318,7.43,9.13,0.521453738,223.4264,222.8813961,1,138628.0918,9222.2698,344.29477,344.29477,344.29477,-1,0.667,0.333,0.5,0,31904.87,29783.6,26466.94,,0.771090748,0.637490748,0.704290748,-1,0.704,-1
13316,1,LMST01040123_13-14_0_0_ring,442.40564,442.404318,10.792,10.97,0.596063817,224.0118,223.8,0.937,4664949.563,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201,1037888,1028599,855553.9,0.766531908,0.766531908,0.766531908,0.766531908,0.767,1
13497,1,LMST01010207_12-13_0_0_ring,444.418,444.419967,9.904,9.84,1,223.3231,225.2386127,0.94,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0,42748.34,51754.94,38827.01,,0.776,0.776,0.776,-1,0.776,-1
13497,1,LMST01010306_16-17_0_0_ring,444.418,444.419967,9.904,9.94,1,223.3231,225.2769883,0.932,170372.4336,23769.5143,395.367207,413.377767,395.367207,-1,0.5,0.5,0.5,0,42748.34,51754.94,38827.01,,0.7728,0.7728,0.7728,-1,0.773,-1
