PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
29227,18.81264,18.85056,18.89931,1.032284,1.037979,1.047938,213.2474,532.917,1819.5,621.5426,36.39,
29228,18.82893,18.85056,18.87765,-1.0,-1.0,-1.0,-1.0,556.1563,1430.5,1859.249,3.74917,
29229,18.82893,18.85056,18.87765,1.083429,1.09193,1.101838,224.0971,556.1563,1430.5,486.2005,28.61,
29232,18.78005,18.85056,18.90474,-1.0,-1.0,-1.0,-1.0,845.7481,1402.75,1823.182,2.450971,
29233,18.78005,18.85056,18.90474,1.500337,1.50851,1.526195,307.0396,845.7481,1402.75,762.211,28.055,
29234,18.78005,18.85056,18.90474,1.532989,1.541136,1.550633,313.6804,845.7481,833.25,271.4362,16.665,
29235,18.79089,18.85056,18.8939,-1.0,-1.0,-1.0,-1.0,871.9997,1427.063,2111.807,3.526258,
29236,18.79089,18.85056,18.8939,1.135741,1.151244,1.161098,234.2093,871.9997,833.25,549.4247,16.665,
29237,18.79089,18.85056,18.8939,1.482608,1.490794,1.500337,303.2874,871.9997,319.5,104.581,6.39,
29241,18.75299,18.85056,18.93723,-1.0,-1.0,-1.0,-1.0,1070.373,1222.25,1588.583,2.851285,
29242,18.75299,18.85056,18.93723,1.121628,1.130098,1.139972,229.2433,1070.373,1222.25,413.9405,24.445,
29243,18.75299,18.85056,18.93186,-1.0,-1.0,-1.0,-1.0,1180.093,2374.875,3267.004,5.011261,
29244,18.75299,18.85056,18.93186,1.106082,1.114565,1.12304,225.824,1180.093,555.5,188.4048,11.11,
29245,18.75299,18.85056,18.93186,1.311983,1.320302,1.330001,267.5089,1180.093,1958.25,651.4421,39.165,
29246,18.76924,18.85056,18.92096,-1.0,-1.0,-1.0,-1.0,1212.164,1583.25,2057.781,3.893251,
29247,18.76924,18.85056,18.92096,0.9937651,1.002337,1.012329,203.0231,1212.164,1583.25,542.6357,31.665,
29248,18.75841,18.85056,18.92096,-1.0,-1.0,-1.0,-1.0,1305.465,1416.75,1841.378,3.644032,
29249,18.75841,18.85056,18.92096,1.056467,1.064988,1.074922,215.5389,1305.465,1416.75,482.7418,28.335,
29250,18.75841,18.85056,18.92096,1.170943,1.179374,1.189202,238.6889,1305.465,1444.5,486.9513,28.89,
29251,18.80193,18.85056,18.88849,-1.0,-1.0,-1.0,-1.0,1314.494,1777.75,2310.577,4.884015,
29252,18.80193,18.85056,18.88849,1.056467,1.064988,1.074922,215.5233,1314.494,1777.75,605.7486,35.555,
29253,18.80193,18.85056,18.88849,1.103253,1.111738,1.121628,224.9841,1314.494,1194.5,405.2398,23.89,
29254,18.80193,18.85056,18.88849,1.168131,1.176564,1.186395,238.1031,1314.494,1180.5,398.0606,23.61,
29258,18.76924,18.85596,18.91555,-1.0,-1.0,-1.0,-1.0,63.07827,1402.75,1823.924,3.927103,
29259,18.76924,18.85596,18.91555,0.6776147,0.6864406,0.6967283,165.1858,63.07827,1402.75,495.018,28.055,
29260,18.77465,18.85596,18.93723,-1.0,-1.0,-1.0,-1.0,76.70526,1111.0,1444.577,3.058974,
29261,18.77465,18.85596,18.93723,1.288374,1.296712,1.306432,303.3986,76.70526,1111.0,370.4178,22.22,
