PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
42920,21.78554,21.81282,21.84007,1.331385,1.349371,1.352135,276.1372,631.6233,9885.188,6999.123,182.0663,61793
42921,21.78554,21.81282,21.84007,1.352135,1.357661,1.379737,277.8338,631.6233,11697.0,8011.569,233.94,
42924,21.791,21.81282,21.85092,-1.0,-1.0,-1.0,-1.0,916.3896,1098.25,1731.441,1.783461,
42925,21.791,21.81282,21.85092,0.9091098,0.9177493,0.92782,186.5662,916.3896,462.0,159.5934,9.24,
42926,21.791,21.81282,21.85092,1.591237,1.596639,1.61148,324.5755,916.3896,636.25,267.1432,12.725,
42927,21.75278,21.81835,21.8455,-1.0,-1.0,-1.0,-1.0,308.0895,1287.625,2398.66,2.698006,
42928,21.75278,21.81835,21.8455,0.822333,0.8310421,0.8411938,173.8165,308.0895,1106.0,385.1363,22.12,
42929,21.75278,21.81835,21.8455,1.200422,1.20883,1.218631,252.8328,308.0895,726.5,244.2335,14.53,
42930,21.70923,21.81835,21.85092,-1.0,-1.0,-1.0,-1.0,749.1594,1342.813,2932.089,2.640569,
42931,21.70923,21.81835,21.85092,0.9306955,0.9393177,0.9493682,191.5819,749.1594,324.0,111.6989,6.48,
42932,21.70923,21.81835,21.85092,0.9508033,0.965143,0.9794636,196.8492,749.1594,914.6875,622.1238,18.29375,
42933,21.70923,21.81835,21.85092,1.259138,1.267499,1.277246,258.5174,749.1594,695.25,232.4393,13.905,
42934,21.54949,21.81835,22.15078,-1.0,-1.0,-1.0,-1.0,912.8043,1453742.0,19355870.0,907.0213,
42935,21.54949,21.81835,22.15078,1.545207,1.591237,1.630338,323.4962,912.8043,2081211.0,3237603.0,4101.076,61192_61326_61506_61614_61890_62255_62556
42936,21.6712,21.81835,21.84007,-1.0,-1.0,-1.0,-1.0,912.9863,38081.38,221624.8,45.84868,
42937,21.6712,21.81835,21.84007,1.557411,1.589886,1.615524,323.2206,912.9863,65812.06,85536.25,1316.241,
42938,21.75278,21.81835,21.8728,-1.0,-1.0,-1.0,-1.0,913.2114,3265.438,8807.793,4.509672,
42939,21.75278,21.81835,21.8728,1.053625,1.062149,1.073504,215.9319,913.2114,2261.25,865.7405,45.225,
42940,21.75278,21.81835,21.8728,1.080594,1.089097,1.097593,221.4104,913.2114,358.5,121.8802,7.17,
42941,21.75278,21.81835,21.8728,1.588535,1.603387,1.619566,325.9642,913.2114,1295.25,1073.466,25.905,
42948,21.81282,21.82377,21.93304,-1.0,-1.0,-1.0,-1.0,670.6128,38149.31,174931.1,35.3529,
42949,21.81282,21.82377,21.93304,1.32446,1.354898,1.383872,276.9259,670.6128,51053.69,60846.94,87.13479,61935_61945
42952,21.6657,21.82377,22.03194,-1.0,-1.0,-1.0,-1.0,913.0677,22130.88,214107.2,24.69382,
42953,21.6657,21.82377,22.03194,1.560121,1.589886,1.614176,323.2202,913.0677,38979.69,45335.85,779.5938,
42956,21.77472,21.82377,21.8455,-1.0,-1.0,-1.0,-1.0,1213.417,1022.75,1336.955,1.98042,
42957,21.77472,21.82377,21.8455,0.9206276,0.9292578,0.9393177,188.2187,1213.417,1022.75,352.9219,20.455,
42958,21.77472,21.82377,21.8455,1.698748,1.706767,1.716114,345.701,1213.417,1042.75,334.3317,20.855,
42959,21.73101,21.82919,21.92216,-1.0,-1.0,-1.0,-1.0,449.4404,1079.313,1807.435,3.793294,
42960,21.73101,21.82919,21.92216,0.9665759,0.9751694,0.9851865,201.2705,449.4404,818.25,281.1532,16.365,
42961,21.73101,21.82919,21.92216,1.009475,1.018034,1.028011,210.1176,449.4404,478.0,163.5886,9.56,
42962,21.76376,21.82919,21.8728,-1.0,-1.0,-1.0,-1.0,533.9309,1323.875,1957.881,1.919184,
42963,21.76376,21.82919,21.8728,0.9335704,0.9464976,0.9565414,194.4438,533.9309,565.8125,254.7185,11.31625,
42964,21.76376,21.82919,21.8728,0.9594094,0.9708735,0.9808946,199.4514,533.9309,1147.75,515.6754,22.955,
42970,21.76376,21.83466,21.91669,-1.0,-1.0,-1.0,-1.0,1063.353,1625.938,2353.526,2.390009,
42971,21.76376,21.83466,21.91669,1.033708,1.042248,1.052203,211.4405,1063.353,1091.0,372.5362,21.82,
42972,21.76376,21.83466,21.91669,1.052203,1.060728,1.070666,215.1895,1063.353,713.25,243.1283,14.265,
42973,21.81282,21.84007,21.89474,-1.0,-1.0,-1.0,-1.0,228.2049,2033.938,3174.544,2.977311,
42974,21.81282,21.84007,21.89474,0.6996659,0.7099412,0.7187409,150.6383,228.2049,1764.313,729.9965,35.28625,
42975,21.81282,21.84007,21.89474,0.7187409,0.7260686,0.7363189,154.0603,228.2049,889.75,312.8425,17.795,
42976,21.81282,21.84007,21.89474,1.261926,1.270285,1.280029,269.5343,228.2049,704.5,235.4714,14.09,
42977,21.78013,21.8455,21.89474,-1.0,-1.0,-1.0,-1.0,232.912,1064.5,1545.653,2.580497,
42978,21.78013,21.8455,21.89474,0.8946953,0.9047875,0.9105502,191.7694,232.912,955.9375,360.817,19.11875,
42979,21.78013,21.8455,21.89474,0.9105502,0.9177493,0.92782,194.5166,232.912,515.0,198.477,10.3,
42980,21.78013,21.8455,21.89474,0.9565414,0.965143,0.9751694,204.5617,232.912,478.0,164.3955,9.56,
42993,21.77472,21.85638,21.91669,-1.0,-1.0,-1.0,-1.0,125.1111,1269.625,1835.523,4.15732,
42994,21.77472,21.85638,21.91669,1.306432,1.314757,1.325845,291.2662,125.1111,1269.625,465.9496,25.3925,
42995,21.79651,21.85638,21.87831,-1.0,-1.0,-1.0,-1.0,838.7843,55816.56,223941.5,20.45487,
42996,21.79651,21.85638,21.87831,1.537063,1.570955,1.603387,319.7921,838.7843,105106.5,128011.4,2102.13,
42997,21.83466,21.85638,21.87831,-1.0,-1.0,-1.0,-1.0,908.7722,68557.19,170217.7,7.719594,
42998,21.83466,21.85638,21.87831,1.532989,1.576367,1.612828,320.4944,908.7722,98023.56,152356.4,1960.471,61853
42999,21.82377,21.85638,21.88378,-1.0,-1.0,-1.0,-1.0,1228.342,2969.375,6591.812,4.801344,
43000,21.82377,21.85638,21.88378,1.602038,1.610132,1.620913,326.0832,1228.342,381.25,136.9636,7.625,
43001,21.82377,21.85638,21.88378,1.639754,1.651848,1.678674,334.5316,1228.342,3439.75,3765.198,68.795,
43002,21.76376,21.86191,21.95488,-1.0,-1.0,-1.0,-1.0,303.9419,1934.188,2738.167,4.747303,
43003,21.76376,21.86191,21.95488,0.7494838,0.7582516,0.7640929,158.6822,303.9419,621.5,217.879,12.43,
43004,21.76376,21.86191,21.95488,0.7640929,0.769931,0.78014,161.1264,303.9419,857.25,300.2008,17.145,
43005,21.76376,21.86191,21.95488,0.8208808,0.829591,0.8397442,173.6117,303.9419,607.25,211.4881,12.145,
