params,mean_score
"{'regressor__C': 344.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241888728577071
"{'regressor__C': 344.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241908924412686
"{'regressor__C': 344.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241930836615458
"{'regressor__C': 344.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241955930988569
"{'regressor__C': 344.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241962473003167
"{'regressor__C': 343.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241992894900431
"{'regressor__C': 343.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242009320003572
"{'regressor__C': 343.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.24202580367392
"{'regressor__C': 343.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242040644508303
"{'regressor__C': 343.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242063192257369
"{'regressor__C': 343.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242077532632248
"{'regressor__C': 343.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242104144624607
"{'regressor__C': 343.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242119781021676
"{'regressor__C': 343.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242138555616446
"{'regressor__C': 343.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.242155869892514
"{'regressor__C': 346.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.2459085868575475
"{'regressor__C': 346.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.2459248645
"{'regressor__C': 346.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.245949664475223
"{'regressor__C': 346.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.245978345672391
"{'regressor__C': 346.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.24599883639552
"{'regressor__C': 346.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246017809493794
"{'regressor__C': 346.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246046164071077
"{'regressor__C': 346.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.24607049173818
"{'regressor__C': 346.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246088277775375
"{'regressor__C': 346.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.2461125067726195
"{'regressor__C': 345.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246132893485535
"{'regressor__C': 345.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246158177048804
"{'regressor__C': 345.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246186671037724
"{'regressor__C': 345.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246205364452087
"{'regressor__C': 345.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246224321168804
"{'regressor__C': 345.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246253839680716
"{'regressor__C': 345.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246271681006536
"{'regressor__C': 345.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246290842627863
"{'regressor__C': 345.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246314316336767
"{'regressor__C': 345.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246338744770088
"{'regressor__C': 344.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246362537452357
"{'regressor__C': 344.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246381516100021
"{'regressor__C': 344.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246403085565819
"{'regressor__C': 344.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246424279159787
"{'regressor__C': 344.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246445176938555
"{'regressor__C': 344.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246467294150408
"{'regressor__C': 344.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246488539036818
"{'regressor__C': 344.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246508897063755
"{'regressor__C': 344.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.24652424035617
"{'regressor__C': 344.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246540286144348
"{'regressor__C': 343.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.24656357948116
"{'regressor__C': 343.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246585850826666
"{'regressor__C': 343.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246601673635549
"{'regressor__C': 343.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246617333137104
"{'regressor__C': 343.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246635625458486
"{'regressor__C': 343.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246663117817977
"{'regressor__C': 343.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246675449526748
"{'regressor__C': 343.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246701470204898
"{'regressor__C': 343.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246723896520102
"{'regressor__C': 343.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-5.246734115806588
