PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
43871,18.32642,18.37034,18.39217,1.062149,1.070666,1.080594,217.9071,849.278,685.75,233.5385,13.715,
43872,18.32642,18.37034,18.39217,1.31337,1.330001,1.33277,270.6881,849.278,771.375,533.1613,15.4275,
43873,18.32642,18.37034,18.39217,1.33277,1.345223,1.354898,273.7862,849.278,1297.375,781.9188,25.9475,
43874,18.31543,18.37034,18.41974,-1.0,-1.0,-1.0,-1.0,1116.738,1000.0,1310.649,1.652685,
43875,18.31543,18.37034,18.41974,1.637065,1.645131,1.658561,333.5423,1116.738,758.875,322.4903,15.1775,
43876,18.3209,18.37034,18.41421,-1.0,-1.0,-1.0,-1.0,1145.699,1357.25,1778.878,2.615123,
43877,18.3209,18.37034,18.41421,1.159691,1.170943,1.180778,237.3295,1145.699,1028.625,457.9646,20.5725,
43878,18.28794,18.37034,18.43075,-1.0,-1.0,-1.0,-1.0,1327.779,1976.75,2772.125,4.529387,
43879,18.28794,18.37034,18.43075,1.437469,1.44569,1.453905,292.536,1327.779,952.75,443.0869,19.055,
43880,18.28794,18.37034,18.43075,1.453905,1.459379,1.46895,295.3059,1327.779,1014.25,338.6291,20.285,
43881,18.31543,18.37573,18.4032,-1.0,-1.0,-1.0,-1.0,432.0758,1097.25,1438.062,4.125928,
43882,18.31543,18.37573,18.4032,0.8542321,0.8629155,0.8730375,178.3116,432.0758,1110.25,385.4777,22.205,
43883,18.31543,18.37573,18.4032,0.9823254,0.9909064,1.000909,204.7595,432.0758,1097.25,376.4676,21.945,
43884,18.32642,18.37573,18.45793,-1.0,-1.0,-1.0,-1.0,575.5338,1197.813,3983.948,3.752288,
43885,18.32642,18.37573,18.45793,1.199021,1.207429,1.217231,247.601,575.5338,703.25,236.4488,14.065,
43886,18.32642,18.37573,18.45793,1.217231,1.227024,1.235411,251.6192,575.5338,1215.938,488.9706,24.31875,
43887,18.32642,18.37573,18.45793,1.235411,1.243791,1.249374,255.0575,575.5338,744.6875,265.9516,14.89375,
43888,18.32642,18.37573,18.45793,1.249374,1.254954,1.266106,257.3467,575.5338,772.625,337.447,15.4525,
43889,18.31543,18.37573,18.41421,-1.0,-1.0,-1.0,-1.0,637.4522,1248.813,1782.744,3.110148,
43890,18.31543,18.37573,18.41421,1.067828,1.077759,1.089097,220.5113,637.4522,916.75,312.0019,18.335,
43891,18.31543,18.37573,18.41421,1.09193,1.100423,1.110324,225.1486,637.4522,544.0,184.7496,10.88,
43892,18.31543,18.37573,18.41421,1.240999,1.249374,1.259138,255.6242,637.4522,442.75,148.2757,8.855,
43893,18.3099,18.37573,18.42522,-1.0,-1.0,-1.0,-1.0,1340.213,1239.375,1813.904,2.878268,
43894,18.3099,18.37573,18.42522,1.266106,1.274462,1.284202,257.8632,1340.213,805.5,269.1251,16.11,
43895,18.3099,18.37573,18.42522,1.407268,1.415513,1.425124,286.4022,1340.213,578.5,190.7174,11.57,
43896,18.31543,18.38121,18.45793,-1.0,-1.0,-1.0,-1.0,179.0807,1187.313,1755.079,4.700346,
