,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
3219,32256.0,1.0,LMST01020019_17-18_0_0_chain,726.61804,726.618321,21.596,22.78,0.7672002142857136,298.7263,297.8978999,1.0,351332.8594,140423.8541,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",1.0,1.0,1.0,1.0,60209.04,51456.53,52102.76,105670.8,0.9534400428571428,0.9534400428571428,0.9534400428571428,0.9534400428571428,0.953
3222,32256.0,1.0,LMST01020019_2-3_0_0_chain,726.61804,726.618321,21.596,22.75,0.7828242380952372,298.7263,300.5446614,1.0,351332.8594,140423.8541,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",1.0,1.0,1.0,1.0,60209.04,51456.53,52102.76,105670.8,0.9565648476190475,0.9565648476190475,0.9565648476190475,0.9565648476190475,0.957
3227,32256.0,1.0,LMST01020019_5-6_0_0_chain,726.61804,726.618321,21.596,22.68,0.8152910714285706,298.7263,298.2815377,1.0,351332.8594,140423.8541,"369.35156,644.54008,358.27404","369.35156,644.54008,358.27404","369.35156,644.54008,358.27404","369.35156,644.54008,358.27404",1.0,1.0,1.0,1.0,60209.04,51456.53,52102.76,105670.8,0.9630582142857141,0.9630582142857141,0.9630582142857141,0.9630582142857141,0.963
3230,32256.0,1.0,LMST01020019_8-9_0_0_chain,726.61804,726.618321,21.596,22.67,0.8234688095238086,298.7263,297.1702552,1.0,351332.8594,140423.8541,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",1.0,1.0,1.0,1.0,60209.04,51456.53,52102.76,105670.8,0.9646937619047617,0.9646937619047617,0.9646937619047617,0.9646937619047617,0.965
3059,29677.0,1.0,LMST01020059_8-9_0_0_chain,678.61536,678.618321,20.461,18.36,0.33170924708421146,289.457,290.8260507,1.0,6813511.563,3015487.347,554.49313,554.49313,554.49313,"154.15902,554.49313",0.5,0.5,1.0,0.333,1864886.0,1625262.0,1522653.0,3122743.0,0.6663418494168423,0.6663418494168423,0.8663418494168423,-1.0,0.733
1121,15269.0,1.0,LMST01030094_13-14_0_0_ring,428.38739,428.388669,8.722,8.72,1.0,218.6577,221.0744511,0.827,437534.1016,124419.3359,-1,379.335909,397.346469,-1,0.0,0.25,0.2,0.0,,85375.89,63551.36,,-1.0,0.6308,0.6108,-1.0,0.621
1127,15265.0,1.0,LMST01030094_5-6_0_0_chain,428.38739,428.388669,7.42,8.39,0.872274036744568,220.3454,220.5217398,1.0,494812.3618,315640.425,344.29477,-1,-1,"344.29477,326.28421",0.167,0.0,0.0,0.5,121416.6,,,141018.3,0.6412548073489137,-1.0,-1.0,0.7744548073489137,0.708
1602,15363.0,1.0,LMST01030096_15-16_0_0_ring,430.4039,430.404318,8.815,9.81,0.8608122221055339,224.1977,225.5012479,1.0,352620.0234,72011.2888,399.362118,-1,-1,399.362118,0.25,0.0,0.0,0.167,44540.62,,,89952.02,0.6721624444211068,-1.0,-1.0,0.6389624444211068,0.656
1158,15265.0,1.0,LMST01030098_5-6_0_0_chain,428.38739,428.388669,7.42,8.43,0.8503779459075982,220.3454,221.9874088,0.991,494812.3618,315640.425,344.29477,-1,-1,"344.29477,326.28421",0.167,0.0,0.0,0.5,121416.6,,,141018.3,0.6332755891815197,-1.0,-1.0,0.7664755891815197,0.7
1839,16300.0,1.0,LMST01030100_10-11_0_0_ring,442.40552,442.404318,10.155,9.31,0.9304657837524644,222.1821,223.170393,1.0,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.6360931567504928,0.6360931567504928,0.636
