,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
6112,27891.0,1.0,LMST01020019_2-3_0_0_chain,726.61371,726.618321,21.594,22.75,0.7818718571428571,299.633,300.5446614,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9563743714285715,-1.0,0.9563743714285715,0.7563743714285714,0.89
6117,27891.0,1.0,LMST01020019_5-6_0_0_chain,726.61371,726.618321,21.594,22.68,0.8143386904761905,299.633,298.2815377,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,644.54008,358.27404",1.0,0.0,1.0,0.75,11648.68,,9903.101,15214.34,0.9628677380952382,-1.0,0.9628677380952382,0.8628677380952382,0.93
6120,27891.0,1.0,LMST01020019_8-9_0_0_chain,726.61371,726.618321,21.594,22.67,0.8225164285714286,299.633,297.1702552,0.95,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9445032857142858,-1.0,0.9445032857142858,0.7445032857142857,0.878
5811,25656.0,1.0,LMST01020059_8-9_0_0_chain,678.61938,678.618321,20.439,18.43,0.37614037916505694,289.6674,290.8260507,1.0,3542739.7812,1564923.3497,"154.15902,554.49313",554.49313,"554.49313,154.15902","554.49313,154.15902",0.143,0.389,0.667,0.364,660411.6,639939.8,518164.5,722363.9,-1.0,0.6308280758330114,0.7420280758330114,0.6208280758330114,0.665
6040,27084.0,1.0,LMST01020065_8-9_0_0_chain,708.66309,708.665268,20.96,18.37,0.10020180433311077,296.4925,298.9289159,0.956,1032493.2344,107882.518,"312.28969,156.17467,397.38286,582.52443","312.28969,156.17467,397.38286,582.52443","312.28969,156.17467,397.38286","312.28969,156.17467,397.38286",0.75,0.625,0.833,0.571,148377.0,157571.4,120074.9,169831.6,0.7024403608666222,0.6524403608666222,0.7356403608666222,0.6308403608666222,0.68
5979,26858.0,1.0,LMST01020071_2-3_0_0_chain,704.63116,704.63397,21.209,19.21,0.38219745410343886,296.4548,297.783596,1.0,157971.4902,94767.7124,"308.25839,397.38286",-1,397.38286,397.38286,0.333,0.0,0.333,1.0,45792.23,,40658.76,59025.18,0.6096394908206878,-1.0,0.6096394908206878,0.8764394908206878,0.699
6159,28189.0,0.5,LMST01020075_42-43_0_0_chain,734.66779,734.680918,18.736,20.48,0.5010190712509722,289.9995,292.8394034,0.884,27903.3599,13485.0954,425.40158,425.40158,-1,-1,1.0,0.5,0.0,0.0,14055.09,14647.32,,,0.8538038142501945,0.6538038142501945,-1.0,-1.0,0.754
5860,26304.0,1.0,LMST01020092_40-41_0_0_chain,692.63361,692.63397,21.032,19.39,0.5513290472659712,293.195,295.3166226,1.0,815215.8125,230170.5651,608.54008,608.54008,608.54008,608.54008,0.111,0.333,0.222,0.286,136468.1,147161.9,118466.0,156470.9,-1.0,0.6434658094531943,-1.0,0.6246658094531943,0.634
5920,26527.0,1.0,LMST01020097_8-9_0_0_chain,696.66473,696.665268,19.327,18.51,0.9447181869278041,294.7016,297.4642455,0.903,138707.1797,46510.5715,-1,-1,312.28969,312.28969,0.0,0.0,0.25,1.0,,,26926.83,34940.89,-1.0,-1.0,0.6501436373855609,0.950143637385561,0.8
5905,26439.0,1.0,LMST01020098_5-6_0_0_chain,694.64984,694.649619,21.747,19.08,0.06290164179689328,294.1584,295.074792,1.0,476250.2188,349793.5437,"385.38286,310.27404","385.38286,610.55572,310.27404",310.27404,"385.38286,226.18014,310.27404,610.55572",1.0,0.455,0.333,0.7,102634.6,115517.5,78330.68,96988.35,0.8125803283593787,-1.0,-1.0,0.6925803283593787,0.753
