,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
2443,36599.0,1.0,LMST01020019_2-3_0_0_chain,726.62231,726.618321,21.6,22.75,0.7847289999999991,297.7494,300.5446614,0.903,279637.543,82049.8633,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",369.35156,1.0,0.5,1.0,1.0,96061.45,102493.5,215188.1,64441.88,0.9181457999999998,0.7181457999999998,0.9181457999999998,0.9181457999999998,0.868
2452,36592.0,1.0,LMST01020019_5-6_0_0_chain,726.61377,726.618321,21.878,22.68,0.9495767857142854,296.9816,298.2815377,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",358.27404,1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9899153571428572,0.9899153571428572,0.9899153571428572,0.7231153571428571,0.923
2458,36592.0,1.0,LMST01020019_8-9_0_0_chain,726.61377,726.618321,21.878,22.67,0.9577545238095235,296.9816,297.1702552,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",358.27404,1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9915509047619048,0.9915509047619048,0.9915509047619048,0.7247509047619047,0.925
2254,33683.0,0.75,LMST01020059_8-9_0_0_chain,678.61536,678.618321,20.441,18.36,0.3412330566080195,289.0359,290.8260507,1.0,17622511.75,12607072.4892,554.49313,554.49313,"154.15902,554.49313",-1,0.2,0.75,0.6,0.0,5450218.0,4441424.0,9966542.0,,-1.0,0.768246611321604,0.7082466113216039,-1.0,0.738
1393,17893.0,1.0,LMST01030104_12-13_0_0_ring,442.40561,442.404318,8.616,8.91,1.0,226.7899,226.3502908,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.68,0.6668000000000001,-1.0,0.68,0.676
946,16946.0,1.0,LMST01030109_1-2_0_0_chain,428.38748,428.388669,7.361,7.82,1.0,219.8319,223.0503844,0.665,459642.3438,212078.7578,358.31042,358.31042,358.31042,358.31042,0.6,0.778,0.571,0.7,123225.6,53142.68,127044.3,54041.03,0.706,0.7772000000000001,0.6944,0.746,0.731
957,16944.0,1.0,LMST01030110_1-3_0_0_chain,428.38745,428.388669,8.458,6.96,0.6214184278372308,223.2778,225.755023,0.825,1506574.8281,675862.1721,"368.33116,386.34172",386.34172,"368.33116,386.34172",386.34172,0.5,0.5,0.571,0.333,389895.3,213822.4,494875.3,186033.3,0.6542836855674462,0.6542836855674462,0.6826836855674462,-1.0,0.664
1016,16946.0,1.0,LMST01030137_4-5_0_0_chain,428.38748,428.388669,7.361,8.96,0.5720253942684526,219.8319,220.9396197,1.0,459642.3438,212078.7578,358.31042,358.31042,358.31042,358.31042,0.6,0.778,0.571,0.7,123225.6,53142.68,127044.3,54041.03,0.7544050788536905,0.8256050788536906,0.7428050788536905,0.7944050788536905,0.779
1401,17893.0,1.0,LMST01030138_16-17_0_0_ring,442.40561,442.404318,8.616,9.05,1.0,226.7899,225.1089629,0.988,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6752,0.662,-1.0,0.6752,0.671
1416,17893.0,1.0,LMST01031034_12-13_0_0_ring,442.40561,442.404318,8.616,9.69,0.8232014841861356,226.7899,226.0093498,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6446402968372271,0.6314402968372272,-1.0,0.6446402968372271,0.64
1422,17893.0,1.0,LMST01031036_16-17_0_0_ring,442.40561,442.404318,8.616,9.13,1.0,226.7899,226.4829652,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.68,0.6668000000000001,-1.0,0.68,0.676
338,15599.0,1.0,LMST01031048_14-15_0_0_ring,414.37238,414.37302,8.346,8.31,1.0,219.6193,217.2845307,0.836,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.7344,0.9344000000000001,-1.0,-1.0,0.834
357,15609.0,1.0,LMST01031048_4-5_0_0_chain,414.37238,414.37302,6.576,7.94,0.6850997484064376,215.2071,217.5870311,0.827,148956.5781,86474.2018,-1,-1,344.29477,344.29477,0.0,0.0,0.333,0.5,,,56186.54,13397.71,-1.0,-1.0,0.6010199496812876,0.6678199496812876,0.634
368,15599.0,1.0,LMST01031049_14-15_0_0_ring,414.37238,414.37302,8.346,9.39,0.8372908027663217,219.6193,217.2845307,0.836,296146.8008,137715.6035,365.32026,365.32026,-1,-1,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.7018581605532643,0.9018581605532644,-1.0,-1.0,0.802
1451,17893.0,1.0,LMST01031083_11-12_0_0_ring,442.40561,442.404318,8.616,9.6,0.8625048124838657,226.7899,226.0975199,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6525009624967733,0.6393009624967732,-1.0,0.6525009624967733,0.648
1459,17893.0,1.0,LMST01040120_11-12_0_0_ring,442.40561,442.404318,8.616,9.43,0.9452579224506787,226.7899,224.5887645,0.88,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6210515844901359,0.6078515844901358,-1.0,0.6210515844901359,0.617
1463,17893.0,1.0,LMST01040120_13-14_0_0_ring,442.40561,442.404318,8.616,9.75,0.7943807426401793,226.7899,225.6504074,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6388761485280359,0.625676148528036,-1.0,0.6388761485280359,0.634
1469,17893.0,1.0,LMST01040121_13-14_0_0_ring,442.40561,442.404318,8.616,9.19,1.0,226.7899,226.7642429,1.0,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.68,0.6668000000000001,-1.0,0.68,0.676
1611,17992.0,1.0,LMST01040122_13-14_0_0_ring,444.42133,444.419967,10.994,10.04,0.880881347354689,224.8591,227.9732584,0.701,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,-1.0,0.6341762694709379,0.6849762694709378,0.6165762694709378,0.645
1612,17992.0,1.0,LMST01040125_11-12_0_0_ring,444.42133,444.419967,10.994,9.48,0.6135371432291628,224.8591,225.6976412,1.0,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,0.6227074286458326,0.7003074286458326,0.7511074286458326,0.6827074286458326,0.689
1491,17893.0,1.0,LMST01040131_13-14_0_0_ring,442.40561,442.404318,8.616,7.77,0.9281140211761878,226.7899,229.1309209,0.86,2428101.4375,1167562.6555,393.351558,393.351558,-1,411.362118,0.2,0.167,0.0,0.2,775559.7,299377.3,,318846.6,0.6096228042352376,-1.0,-1.0,0.6096228042352376,0.61
1494,17893.0,1.0,LMST01040131_2-27_0_0_chain,442.40561,442.404318,8.616,8.09,1.0,226.7899,227.2757223,1.0,2428101.4375,1167562.6555,400.35737,400.35737,400.35737,400.35737,1.0,0.5,0.2,0.8,775559.7,299377.3,681018.1,318846.6,1.0,0.8,0.68,0.92,0.85
1613,17992.0,1.0,LMST01040133_11-12_0_0_ring,444.42133,444.419967,10.994,9.28,0.5185905854746631,224.8591,225.6976412,1.0,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,0.6037181170949326,0.6813181170949326,0.7321181170949327,0.6637181170949327,0.67
