params,mean_score
"{'regressor__C': 510, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.241320074182724
"{'regressor__C': 505, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.24769251886084
"{'regressor__C': 500, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.254290395093415
"{'regressor__C': 540, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 520, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 535, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 530, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 525, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 545, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 515, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 480, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 450, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 455, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 460, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 465, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 470, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 510, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 475, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 485, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 490, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 495, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 500, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 505, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-11.260534886184903
"{'regressor__C': 495, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.261662730150368
"{'regressor__C': 490, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.269775009934392
"{'regressor__C': 485, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.279088821884757
"{'regressor__C': 480, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.289352484036892
"{'regressor__C': 475, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.30052982392945
"{'regressor__C': 470, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.312527919197748
"{'regressor__C': 465, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.32551198072885
"{'regressor__C': 460, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.339525015530807
"{'regressor__C': 455, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.354560483278792
"{'regressor__C': 450, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-11.370171898510364
