params,mean_score
"{'regressor__C': 549.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040679145034933
"{'regressor__C': 549.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0406947695899476
"{'regressor__C': 549.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040714971113588
"{'regressor__C': 549.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040722883307894
"{'regressor__C': 548.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040748154742926
"{'regressor__C': 548.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040767498451552
"{'regressor__C': 548.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040786666393711
"{'regressor__C': 548.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040798960293557
"{'regressor__C': 548.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040820616767008
"{'regressor__C': 548.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0408355213151195
"{'regressor__C': 548.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040859972608632
"{'regressor__C': 548.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040877787149102
"{'regressor__C': 548.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040892075305403
"{'regressor__C': 548.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040911509027066
"{'regressor__C': 547.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0409228740113745
"{'regressor__C': 547.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040943912856053
"{'regressor__C': 547.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040960816675744
"{'regressor__C': 547.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040980340472423
"{'regressor__C': 547.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.040993341387152
"{'regressor__C': 547.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04101206426452
"{'regressor__C': 547.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041034320035451
"{'regressor__C': 547.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0410547056495405
"{'regressor__C': 547.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041078040307392
"{'regressor__C': 547.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041089054786717
"{'regressor__C': 546.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041115442896176
"{'regressor__C': 546.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0411326080988195
"{'regressor__C': 546.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04115055153672
"{'regressor__C': 546.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041164635813747
"{'regressor__C': 546.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041181108595017
"{'regressor__C': 546.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041200253976368
"{'regressor__C': 546.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041218589074809
"{'regressor__C': 546.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041239982981033
"{'regressor__C': 546.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041256486291538
"{'regressor__C': 546.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041273317445766
"{'regressor__C': 545.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041290971514003
"{'regressor__C': 545.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041311297329519
"{'regressor__C': 545.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041332437711449
"{'regressor__C': 545.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041347770760076
"{'regressor__C': 545.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041363524339834
"{'regressor__C': 545.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041391506915999
"{'regressor__C': 545.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041402152283399
"{'regressor__C': 545.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041419201508852
"{'regressor__C': 545.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041433810480691
"{'regressor__C': 545.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0414521377623664
"{'regressor__C': 544.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041467365767843
"{'regressor__C': 544.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041487061433995
"{'regressor__C': 544.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0415066610805175
"{'regressor__C': 544.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0415172515477575
"{'regressor__C': 544.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04154128011324
"{'regressor__C': 544.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0415499797570025
"{'regressor__C': 544.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041567282332517
"{'regressor__C': 544.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041590131128195
"{'regressor__C': 544.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04160381548428
"{'regressor__C': 544.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041620478858349
"{'regressor__C': 543.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041641171362308
"{'regressor__C': 543.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041659967297299
"{'regressor__C': 543.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04167191315643
"{'regressor__C': 543.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041692302435655
"{'regressor__C': 543.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041708032649425
"{'regressor__C': 543.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041726459889967
"{'regressor__C': 543.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041733301135029
"{'regressor__C': 543.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041751324180429
"{'regressor__C': 543.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041762243285449
"{'regressor__C': 543.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041780812091407
"{'regressor__C': 542.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041792557516078
"{'regressor__C': 542.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041817391113437
"{'regressor__C': 542.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041830885248976
"{'regressor__C': 542.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0418438865812
"{'regressor__C': 542.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041861155125179
"{'regressor__C': 542.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0418730483717304
"{'regressor__C': 542.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041894052741867
"{'regressor__C': 542.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041914586625226
"{'regressor__C': 542.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041930254216144
"{'regressor__C': 542.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041950221764664
"{'regressor__C': 541.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041956044439945
"{'regressor__C': 541.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041969700540826
"{'regressor__C': 541.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.041984037422963
"{'regressor__C': 541.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0419994121155
"{'regressor__C': 541.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042018387385392
"{'regressor__C': 541.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04202749448022
"{'regressor__C': 541.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042048205979338
"{'regressor__C': 541.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.04205982523509
"{'regressor__C': 541.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042072033520132
"{'regressor__C': 541.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042082813226234
"{'regressor__C': 540.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042104691109622
"{'regressor__C': 540.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042117327045388
"{'regressor__C': 540.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042128746373683
"{'regressor__C': 540.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042153498423936
"{'regressor__C': 540.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0421688942061085
"{'regressor__C': 540.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042179322355024
"{'regressor__C': 540.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042189324126839
"{'regressor__C': 540.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042206455455114
"{'regressor__C': 540.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.042221851366722
"{'regressor__C': 540.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0422328565026655
"{'regressor__C': 549.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04773418151001
"{'regressor__C': 549.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047759974006102
"{'regressor__C': 549.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047779876542044
"{'regressor__C': 549.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047798372703669
"{'regressor__C': 549.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047816930216516
"{'regressor__C': 549.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047833616874275
"{'regressor__C': 549.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047852265760479
"{'regressor__C': 549.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047870167286719
"{'regressor__C': 549.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04789700230273
"{'regressor__C': 549.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04791619338975
"{'regressor__C': 548.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0479330888911
"{'regressor__C': 548.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047948504391739
"{'regressor__C': 548.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047965409291067
"{'regressor__C': 548.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.047986312474881
"{'regressor__C': 548.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048001006399324
"{'regressor__C': 548.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048026493459609
"{'regressor__C': 548.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0480436713937955
"{'regressor__C': 548.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0480573772321655
"{'regressor__C': 548.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048077492754392
"{'regressor__C': 548.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0480969340349295
"{'regressor__C': 547.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0481185482264905
"{'regressor__C': 547.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048133400724455
"{'regressor__C': 547.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048153529124283
"{'regressor__C': 547.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048167074989222
"{'regressor__C': 547.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048190069567759
"{'regressor__C': 547.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04821086542128
"{'regressor__C': 547.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048227104521089
"{'regressor__C': 547.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04824439433899
"{'regressor__C': 547.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048264761724723
"{'regressor__C': 547.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048280874205747
"{'regressor__C': 546.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048293929968924
"{'regressor__C': 546.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048315768128332
"{'regressor__C': 546.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0483315254287575
"{'regressor__C': 546.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0483543342347055
"{'regressor__C': 546.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048371574076141
"{'regressor__C': 546.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048392177374758
"{'regressor__C': 546.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048407661176849
"{'regressor__C': 546.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048426204408983
"{'regressor__C': 546.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048441149216973
"{'regressor__C': 546.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.04845967462673
"{'regressor__C': 545.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048472271363232
"{'regressor__C': 545.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048496631413316
"{'regressor__C': 545.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.048520346128385
"{'regressor__C': 545.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-4.0485378819193185
