params,mean_score
"{'regressor__C': 515, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.053296406985937
"{'regressor__C': 490, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.053320959291438
"{'regressor__C': 520, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.053322009962308
"{'regressor__C': 525, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.05332319643867
"{'regressor__C': 485, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.053460507312196
"{'regressor__C': 480, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.05364956806951
"{'regressor__C': 475, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.0536653049961515
"{'regressor__C': 470, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.0537158043284105
"{'regressor__C': 465, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.0537543835446606
"{'regressor__C': 460, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.053935178454248
"{'regressor__C': 475, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.0539992913845
"{'regressor__C': 455, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.054188847592104
"{'regressor__C': 450, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-4.054528188142012
"{'regressor__C': 470, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.055019971757723
"{'regressor__C': 465, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.056098497938116
"{'regressor__C': 460, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.057311688295328
"{'regressor__C': 455, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.058569131636991
"{'regressor__C': 450, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-4.059642830333009
"{'regressor__C': 450, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.12359394589138
"{'regressor__C': 455, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.123719625639335
"{'regressor__C': 460, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.123786716576504
"{'regressor__C': 465, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.123984700372615
"{'regressor__C': 470, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.124172654064609
"{'regressor__C': 475, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.124366056813699
"{'regressor__C': 480, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.124619042979108
"{'regressor__C': 485, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.124847461639647
"{'regressor__C': 490, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.125057585480455
"{'regressor__C': 495, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.125296617315466
"{'regressor__C': 500, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.1256841773311015
"{'regressor__C': 505, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.126057871436527
"{'regressor__C': 510, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.126469458551133
"{'regressor__C': 515, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.126934513649042
"{'regressor__C': 520, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.127423705635214
"{'regressor__C': 525, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.127910202273746
"{'regressor__C': 530, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.128482334701097
"{'regressor__C': 535, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.12911267917742
"{'regressor__C': 540, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.129707126430526
"{'regressor__C': 545, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-4.130318427288715
"{'regressor__C': 450, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.224619765272763
"{'regressor__C': 455, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.225769282506817
"{'regressor__C': 460, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.226903566962811
"{'regressor__C': 465, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.227948185070699
"{'regressor__C': 470, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.228924240304047
"{'regressor__C': 475, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.229801006267843
"{'regressor__C': 480, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.2307681797121734
"{'regressor__C': 485, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.231836953724358
"{'regressor__C': 490, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.232961365224143
"{'regressor__C': 495, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.234109154802666
"{'regressor__C': 500, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.235302709608674
"{'regressor__C': 505, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.236437495520369
"{'regressor__C': 510, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.237508608585207
"{'regressor__C': 515, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.238665728601572
"{'regressor__C': 520, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.239839282214547
"{'regressor__C': 525, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.241044788589253
"{'regressor__C': 530, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.242248669239587
"{'regressor__C': 535, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.243446225339463
"{'regressor__C': 540, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.24462104219583
"{'regressor__C': 545, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-4.245730822059969
