LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST03020490_0-1_0_0_chain,514.38906,"500.37341,482.36285,464.35229",,"500.37341,482.36285,464.35229",534.5530321246163,244.6178765,
LMST03020490_2-3_0_0_chain,514.38906,"156.1019,138.09134,120.08078,388.32099,370.31043,352.29987",,"156.1019,138.09134,120.08078,388.32099,370.31043,352.29987",417.72050478029524,239.5324745,
LMST03020490_4-5_0_0_chain,514.38906,"362.30534,344.29478,326.28422,182.11755,164.10699,146.09643",,"362.30534,344.29478,326.28422,182.11755,164.10699,146.09643",555.2972257685128,241.0088505,
LMST03020491_0-1_0_0_chain,514.38906,"500.37341,482.36285,464.35229",,"500.37341,482.36285,464.35229",538.0018877878273,244.6178765,
LMST03020491_2-3_0_0_chain,514.38906,"156.1019,138.09134,120.08078,388.32099,370.31043,352.29987",,"156.1019,138.09134,120.08078,388.32099,370.31043,352.29987",419.58864653380374,239.5324745,
LMST03020491_4-5_0_0_chain,514.38906,"362.30534,344.29478,326.28422,182.11755,164.10699,146.09643",,"362.30534,344.29478,326.28422,182.11755,164.10699,146.09643",558.3392422442017,241.0088505,
LMST03020492_0-1_0_0_chain,562.373803,"387.28935,417.32373,431.33937,548.35815",,"387.28935,417.32373,431.33937,548.35815",393.48022140696037,250.0400631,
LMST03020492_2-3_0_0_chain,562.373803,"109.06479,139.09916,270.13359,322.27404,431.33937",,"109.06479,139.09916,270.13359,322.27404,431.33937",254.2899110010179,245.6861498,
LMST03020492_4-5_0_0_chain,562.373803,"135.08044,165.11481,296.14924,296.25839,431.33937",,"135.08044,165.11481,296.14924,296.25839,431.33937",422.729013127626,247.2993543,
LMST03020493_12-13_0_0_chain,500.409795,"278.28421,252.15941,234.14885,216.13829",,"278.28421,252.15941,234.14885,216.13829",584.3450696776273,238.1759917,
LMST03020493_14-15_0_0_chain,500.409795,"226.14376,208.1332,190.12264,304.29986",,"226.14376,208.1332,190.12264,304.29986",535.3328776355193,238.4895371,
LMST03020493_21-22_0_0_chain,500.409795,"400.35737,382.34681,130.08625,112.07569",,"400.35737,382.34681,130.08625,112.07569",560.0619012396128,243.4090675,
LMST03020494_12-13_0_0_chain,500.409795,"278.28421,252.15941,234.14885,216.13829",,"278.28421,252.15941,234.14885,216.13829",584.5484207496897,238.1759917,
LMST03020494_14-15_0_0_chain,500.409795,"226.14376,208.1332,190.12264,304.29986",,"226.14376,208.1332,190.12264,304.29986",535.3328776355193,238.4895371,
LMST03020494_21-22_0_0_chain,500.409795,"400.35737,382.34681,130.08625,112.07569",,"400.35737,382.34681,130.08625,112.07569",559.8140257418577,243.4090675,
LMST03020495_0-1_0_0_chain,516.404709,"502.38906,484.3785,466.36794",,"502.38906,484.3785,466.36794",516.4204398275856,241.4408537,
LMST03020495_2-3_0_0_chain,516.404709,"156.1019,138.09134,120.08078,390.33664,372.32608",,"156.1019,138.09134,120.08078,390.33664,372.32608",393.55809302696,237.4680105,
LMST03020495_4-5_0_0_chain,516.404709,"364.32099,346.31043,182.11755,164.10699,146.09643",,"364.32099,346.31043,182.11755,164.10699,146.09643",497.92493110428774,238.965707,
LMST03020496_0-1_0_0_chain,502.425445,"488.4098,470.39924,452.38868",,"488.4098,470.39924,452.38868",552.0227631250516,238.1915863,
LMST03020496_2-3_0_0_chain,502.425445,"212.16449,194.15393,176.14337,320.29477,302.28421",,"212.16449,194.15393,176.14337,320.29477,302.28421",453.3122584026323,234.5833831,
LMST03020496_4-5_0_0_chain,502.425445,"294.27912,276.26856,238.18014,220.16958,202.15902",,"294.27912,276.26856,238.18014,220.16958,202.15902",569.7846528182268,236.4693665,
LMST03020497_0-1_0_0_chain,502.425445,"488.4098,470.39924,452.38868",,"488.4098,470.39924,452.38868",530.2335121227622,238.1915863,
LMST03020497_2-3_0_0_chain,502.425445,"212.16449,194.15393,176.14337,320.29477,302.28421",,"212.16449,194.15393,176.14337,320.29477,302.28421",416.43742656256313,234.5833831,
LMST03020497_4-5_0_0_chain,502.425445,"294.27912,276.26856,238.18014,220.16958,202.15902",,"294.27912,276.26856,238.18014,220.16958,202.15902",559.293525001975,236.4693665,
LMST03020498_0-1_0_0_chain,502.425445,"488.4098,470.39924,452.38868",,"488.4098,470.39924,452.38868",590.3255692731633,240.2627646,
LMST03020498_2-3_0_0_chain,502.425445,"156.1019,138.09134,120.08078,376.35737,358.34681",,"156.1019,138.09134,120.08078,376.35737,358.34681",484.62841150177996,236.072087,
LMST03020498_4-5_0_0_chain,502.425445,"350.34172,332.33116,182.11755,164.10699,146.09643",,"350.34172,332.33116,182.11755,164.10699,146.09643",597.9643028766635,236.8241004,
LMST03020499_0-1_0_0_chain,502.425445,"488.4098,470.39924,452.38868",,"488.4098,470.39924,452.38868",572.6604743085212,241.2368906,
LMST03020499_2-3_0_0_chain,502.425445,"156.1019,138.09134,120.08078,376.35737,358.34681",,"156.1019,138.09134,120.08078,376.35737,358.34681",447.7410466883427,236.7930769,
LMST03020499_4-5_0_0_chain,502.425445,"350.34172,332.33116,182.11755,164.10699,146.09643",,"350.34172,332.33116,182.11755,164.10699,146.09643",586.1557068184626,238.1604641,
LMST03020500_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",591.6494610286112,249.4199377,
LMST03020500_2-3_0_0_chain,518.420359,"244.15432,226.14376,208.1332,304.29986",,"244.15432,226.14376,208.1332,304.29986",559.5472573449108,246.6050586,
LMST03020500_4-5_0_0_chain,518.420359,"278.28421,270.16997,252.15941,234.14885",,"278.28421,270.16997,252.15941,234.14885",588.4639211497387,248.8406811,
LMST03020501_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",551.8901345703192,244.1791731,
LMST03020501_2-3_0_0_chain,518.420359,"228.15941,210.14885,192.13829,320.29477,302.28421",,"228.15941,210.14885,192.13829,320.29477,302.28421",470.1719030368103,240.2969335,
LMST03020501_4-5_0_0_chain,518.420359,"294.27912,276.26856,254.17506,236.1645,218.15394",,"294.27912,276.26856,254.17506,236.1645,218.15394",568.4052158050198,242.2948597,
LMST03020502_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",599.5516882805011,242.9978233,
LMST03020502_2-3_0_0_chain,518.420359,"156.1019,138.09134,120.08078,392.35228,374.34172",,"156.1019,138.09134,120.08078,392.35228,374.34172",514.1443738252101,238.9419076,
LMST03020502_4-5_0_0_chain,518.420359,"366.33664,348.32608,182.11755,164.10699,146.09643",,"366.33664,348.32608,182.11755,164.10699,146.09643",594.6373806969865,241.3660075,
LMST03020503_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",544.4207509478281,243.4905086,
LMST03020503_2-3_0_0_chain,518.420359,"156.1019,138.09134,120.08078,392.35228,374.34172",,"156.1019,138.09134,120.08078,392.35228,374.34172",414.73812068392874,239.4717735,
LMST03020503_4-5_0_0_chain,518.420359,"366.33664,348.32608,182.11755,164.10699,146.09643",,"366.33664,348.32608,182.11755,164.10699,146.09643",560.1525244218782,241.3001831,
LMST03020504_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",582.6367693062382,243.6908225,
LMST03020504_2-3_0_0_chain,518.420359,"156.1019,138.09134,120.08078,392.35228,374.34172,356.33116",,"156.1019,138.09134,120.08078,392.35228,374.34172,356.33116",487.0182372654216,239.170572,
LMST03020504_4-5_0_0_chain,518.420359,"366.33664,348.32608,330.31552,182.11755,164.10699,146.09643",,"366.33664,348.32608,330.31552,182.11755,164.10699,146.09643",591.0819169129911,241.174937,
LMST03020505_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",606.7123043642513,239.7484673,
LMST03020505_2-3_0_0_chain,518.420359,"156.1019,138.09134,120.08078,392.35228,374.34172",,"156.1019,138.09134,120.08078,392.35228,374.34172",534.0043050399457,235.7513706,
LMST03020505_4-5_0_0_chain,518.420359,"366.33664,348.32608,182.11755,164.10699,146.09643",,"366.33664,348.32608,182.11755,164.10699,146.09643",603.3339304141018,238.196554,
LMST03020506_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",563.8568646229568,238.8495581,
LMST03020506_2-3_0_0_chain,518.420359,"156.1019,138.09134,120.08078,392.35228,374.34172,356.33116",,"156.1019,138.09134,120.08078,392.35228,374.34172,356.33116",448.08537364087454,235.7365507,
LMST03020506_4-5_0_0_chain,518.420359,"366.33664,348.32608,330.31552,182.11755,164.10699,146.09643",,"366.33664,348.32608,330.31552,182.11755,164.10699,146.09643",554.1558398010279,236.5643697,
LMST03020507_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",542.8776085214129,243.6908225,
LMST03020507_2-3_0_0_chain,518.420359,"156.1019,138.09134,120.08078,392.35228,374.34172,356.33116",,"156.1019,138.09134,120.08078,392.35228,374.34172,356.33116",421.8159495307299,239.170572,
LMST03020507_4-5_0_0_chain,518.420359,"366.33664,348.32608,330.31552,182.11755,164.10699,146.09643",,"366.33664,348.32608,330.31552,182.11755,164.10699,146.09643",561.9276427471435,241.174937,
LMST03020508_0-1_0_0_chain,534.415273,"520.39962,502.38906,484.3785",,"520.39962,502.38906,484.3785",536.9046835719221,247.2900276,
LMST03020508_2-3_0_0_chain,534.415273,"244.15432,226.14376,208.1332,320.29477,302.28421",,"244.15432,226.14376,208.1332,320.29477,302.28421",454.2355846344568,244.9221273,
LMST03020508_4-5_0_0_chain,534.415273,"294.27912,276.26856,270.16997,252.15941,234.14885",,"294.27912,276.26856,270.16997,252.15941,234.14885",556.9808393357464,246.4750731,
LMST03020509_0-1_0_0_chain,518.420359,"504.40471,486.39415,468.38359",,"504.40471,486.39415,468.38359",561.0856470912842,246.1941909,
LMST03020509_2-3_0_0_chain,518.420359,"228.15941,210.14885,192.13829,320.29477,302.28421",,"228.15941,210.14885,192.13829,320.29477,302.28421",492.2190300003793,243.0882846,
LMST03020509_4-5_0_0_chain,518.420359,"294.27912,276.26856,254.17506,236.1645,218.15394",,"294.27912,276.26856,254.17506,236.1645,218.15394",572.5244451247969,244.5440008,
LMST03020510_0-1_0_0_chain,504.347199,"490.33155,472.32099,454.31043",,"490.33155,472.32099,454.31043",423.2639451775498,241.8794593,
LMST03020510_2-3_0_0_chain,504.347199,"156.1019,138.09134,120.08078,378.27912,360.26856",,"156.1019,138.09134,120.08078,378.27912,360.26856",294.0685880965397,236.085232,
LMST03020510_4-5_0_0_chain,504.347199,"352.26348,334.25292,182.11755,164.10699,146.09643",,"352.26348,334.25292,182.11755,164.10699,146.09643",455.6529479852169,237.1268948,
LMST03020511_0-1_0_0_chain,540.368325,"526.35268,508.34212,490.33156",,"526.35268,508.34212,490.33156",428.59485574807377,245.5640865,
LMST03020511_2-3_0_0_chain,540.368325,"156.1019,138.09134,120.08078,414.30025,396.28969",,"156.1019,138.09134,120.08078,414.30025,396.28969",302.1056313164317,237.2817112,
LMST03020511_4-5_0_0_chain,540.368325,"388.2846,370.27404,182.11755,164.10699,146.09643",,"388.2846,370.27404,182.11755,164.10699,146.09643",455.1608390081914,235.5323882,
LMST03020511_6-7_0_0_ring,540.368325,,"509.32612500000005,491.315565,473.30500500000005","509.32612500000005,491.315565,473.30500500000005",348.31059858118823,239.0751371,
LMST03020512_0-1_0_0_chain,510.394146,"496.3785,478.36794,460.35738",,"496.3785,478.36794,460.35738",558.542341452214,244.7764638,
LMST03020512_17-18_0_0_chain,510.394146,"358.27404,340.26348,322.25292,182.15393,164.14337",,"358.27404,340.26348,322.25292,182.15393,164.14337",497.21320176017434,239.7280028,
LMST03020512_19-20_0_0_chain,510.394146,"384.28969,366.27913,348.26857,156.13828,138.12772",,"384.28969,366.27913,348.26857,156.13828,138.12772",530.3745145186349,240.9603836,
LMST03020512_21-22_0_0_chain,510.394146,"410.30534,392.29478,374.28422,130.12263,112.11207",,"410.30534,392.29478,374.28422,130.12263,112.11207",522.0572391420868,245.0592706,
LMST03020512_2-3_0_0_chain,510.394146,"156.1019,138.09134,120.08078,384.32607,366.31551",,"156.1019,138.09134,120.08078,384.32607,366.31551",500.43181314960407,241.5917498,
LMST03020512_4-5_0_0_chain,510.394146,"358.31042,340.29986,182.11755,164.10699,146.09643",,"358.31042,340.29986,182.11755,164.10699,146.09643",571.3374011886223,244.3637184,
LMST03020513_0-1_0_0_chain,512.409795,"498.39415,480.38359,462.37303",,"498.39415,480.38359,462.37303",552.3027566030232,241.4169362,
LMST03020513_17-18_0_0_chain,512.409795,"358.27404,340.26348,322.25292,184.16958,166.15902",,"358.27404,340.26348,322.25292,184.16958,166.15902",524.8904729373661,236.8422216,
LMST03020513_19-20_0_0_chain,512.409795,"384.28969,366.27913,348.26857,158.15393,140.14337",,"384.28969,366.27913,348.26857,158.15393,140.14337",492.5325068861594,238.013454,
LMST03020513_2-3_0_0_chain,512.409795,"156.1019,138.09134,120.08078,386.34172,368.33116",,"156.1019,138.09134,120.08078,386.34172,368.33116",485.1486027075771,238.6404123,
LMST03020513_4-5_0_0_chain,512.409795,"360.32607,342.31551,182.11755,164.10699,146.09643",,"360.32607,342.31551,182.11755,164.10699,146.09643",564.2299372930214,240.5444734,
LMST03020514_0-1_0_0_chain,512.409795,"498.39415,480.38359,462.37303",,"498.39415,480.38359,462.37303",567.3130145220127,245.7076967,
LMST03020514_2-3_0_0_chain,512.409795,"156.1019,138.09134,120.08078,386.34172,368.33116",,"156.1019,138.09134,120.08078,386.34172,368.33116",445.26946193989806,240.6544821,
LMST03020514_4-5_0_0_chain,512.409795,"360.32607,342.31551,182.11755,164.10699,146.09643",,"360.32607,342.31551,182.11755,164.10699,146.09643",583.0756525771587,242.7425565,
LMST03020515_0-1_0_0_chain,528.404709,"514.38906,496.3785,478.36794",,"514.38906,496.3785,478.36794",562.6977192992772,246.1539,
LMST03020515_2-3_0_0_chain,528.404709,"156.1019,138.09134,120.08078,402.33664,384.32608",,"156.1019,138.09134,120.08078,402.33664,384.32608",477.6510630916614,241.6319866,
LMST03020515_4-5_0_0_chain,528.404709,"376.32099,358.31043,182.11755,164.10699,146.09643",,"376.32099,358.31043,182.11755,164.10699,146.09643",579.5613753237199,242.7883218,
LMST03020516_0-1_0_0_chain,528.404709,"514.38906,496.3785,478.36794",,"514.38906,496.3785,478.36794",540.0381788275321,248.4131391,
LMST03020516_2-3_0_0_chain,528.404709,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",421.5132018003404,243.1630205,
LMST03020516_4-5_0_0_chain,528.404709,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",559.8788915171879,245.1862256,
LMST03020517_0-1_0_0_chain,528.404709,"514.38906,496.3785,478.36794",,"514.38906,496.3785,478.36794",563.872986604873,248.4131391,
LMST03020517_2-3_0_0_chain,528.404709,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",453.69881768557246,243.1630205,
LMST03020517_4-5_0_0_chain,528.404709,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",577.3503967152216,245.1862256,
LMST03020518_0-1_0_0_chain,528.404709,"514.38906,496.3785,478.36794",,"514.38906,496.3785,478.36794",536.8441094081948,248.4131391,
LMST03020518_2-3_0_0_chain,528.404709,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",419.68806970753417,243.1630205,
LMST03020518_4-5_0_0_chain,528.404709,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",556.9675513145042,245.1862256,
LMST03020519_0-1_0_0_chain,528.404709,"514.38906,496.3785,478.36794",,"514.38906,496.3785,478.36794",542.7424093935837,248.4131391,
LMST03020519_2-3_0_0_chain,528.404709,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",,"156.1019,138.09134,120.08078,402.33664,384.32608,366.31552",425.7732529662214,243.1630205,
LMST03020519_4-5_0_0_chain,528.404709,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",,"376.32099,358.31043,340.29987,182.11755,164.10699,146.09643",561.1692798853715,245.1862256,
LMST03020520_0-1_0_0_chain,516.441094,"502.42544,484.41488,466.40432",,"502.42544,484.41488,466.40432",577.2462335444831,247.900586,
LMST03020520_2-3_0_0_chain,516.441094,"226.18014,208.16958,190.15902,320.29477,302.28421",,"226.18014,208.16958,190.15902,320.29477,302.28421",515.207769411983,243.5805798,
LMST03020520_4-5_0_0_chain,516.441094,"294.27912,276.26856,252.19579,234.18523,216.17467",,"294.27912,276.26856,252.19579,234.18523,216.17467",581.616361246522,246.0230221,
LMST03020521_0-1_0_0_chain,516.441094,"502.42544,484.41488,466.40432",,"502.42544,484.41488,466.40432",583.5314134221462,242.0058276,
LMST03020521_2-3_0_0_chain,516.441094,"156.1019,138.09134,120.08078,390.37302,372.36246",,"156.1019,138.09134,120.08078,390.37302,372.36246",474.72857541272583,238.1138564,
LMST03020521_4-5_0_0_chain,516.441094,"364.35737,346.34681,182.11755,164.10699,146.09643",,"364.35737,346.34681,182.11755,164.10699,146.09643",592.3147446982903,239.2792769,
LMST03020522_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",590.0811574477983,252.6372999,
LMST03020522_2-3_0_0_chain,532.436008,"258.16997,240.15941,222.14885,304.29986",,"258.16997,240.15941,222.14885,304.29986",548.315857084294,250.4152598,
LMST03020522_4-5_0_0_chain,532.436008,"278.28421,284.18562,266.17506,248.1645",,"278.28421,284.18562,266.17506,248.1645",592.2893021988034,252.1925549,
LMST03020523_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",559.7533793342492,248.5563615,
LMST03020523_2-3_0_0_chain,532.436008,"242.17506,224.1645,206.15394,320.29477,302.28421",,"242.17506,224.1645,206.15394,320.29477,302.28421",454.33335959893543,245.1000414,
LMST03020523_4-5_0_0_chain,532.436008,"294.27912,276.26856,268.19071,250.18015,232.16959",,"294.27912,276.26856,268.19071,250.18015,232.16959",567.9072606637326,247.3137389,
LMST03020524_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",602.6884843659598,243.9518751,
LMST03020524_2-3_0_0_chain,532.436008,"156.1019,138.09134,120.08078,406.36793,388.35737",,"156.1019,138.09134,120.08078,406.36793,388.35737",534.4848393433379,240.6229772,
LMST03020524_4-5_0_0_chain,532.436008,"380.35228,362.34172,182.11755,164.10699,146.09643",,"380.35228,362.34172,182.11755,164.10699,146.09643",599.4758015699236,242.6619691,
LMST03020525_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",602.8947953823117,242.7781992,
LMST03020525_2-3_0_0_chain,532.436008,"156.1019,138.09134,120.08078,406.36793,388.35737",,"156.1019,138.09134,120.08078,406.36793,388.35737",525.7164596441909,239.3132423,
LMST03020525_4-5_0_0_chain,532.436008,"380.35228,362.34172,182.11755,164.10699,146.09643",,"380.35228,362.34172,182.11755,164.10699,146.09643",597.9469213681347,241.85509,
LMST03020526_0-1_0_0_chain,532.436008,"518.42036,500.4098,482.39924",,"518.42036,500.4098,482.39924",580.6482866362254,248.7320768,
LMST03020526_2-3_0_0_chain,532.436008,"156.1019,138.09134,120.08078,406.36793,388.35737",,"156.1019,138.09134,120.08078,406.36793,388.35737",475.28910198990934,244.5543022,
LMST03020526_4-5_0_0_chain,532.436008,"380.35228,362.34172,182.11755,164.10699,146.09643",,"380.35228,362.34172,182.11755,164.10699,146.09643",589.2165532531261,245.5495427,
LMST03020527_0-1_0_0_chain,548.430922,"534.41527,516.40471,498.39415",,"534.41527,516.40471,498.39415",537.9962050560542,255.740408,
LMST03020527_2-3_0_0_chain,548.430922,"258.16997,240.15941,222.14885,320.29477,302.28421",,"258.16997,240.15941,222.14885,320.29477,302.28421",456.1156684150336,248.740787,
LMST03020527_4-5_0_0_chain,548.430922,"294.27912,276.26856,284.18562,266.17506,248.1645",,"294.27912,276.26856,284.18562,266.17506,248.1645",557.2769547956342,250.2862039,
LMST03020528_0-1_0_0_chain,522.394146,"508.3785,490.36794,472.35738",,"508.3785,490.36794,472.35738",462.1082701886729,241.0306536,
LMST03020528_2-3_0_0_chain,522.394146,"156.1019,138.09134,120.08078,396.32607,378.31551",,"156.1019,138.09134,120.08078,396.32607,378.31551",318.7110424758994,237.8909703,
LMST03020528_4-5_0_0_chain,522.394146,"370.31042,352.29986,182.11755,164.10699,146.09643",,"370.31042,352.29986,182.11755,164.10699,146.09643",524.1287987971087,236.8587144,
LMST03020529_0-1_0_0_chain,522.394146,"508.3785,490.36794,472.35738",,"508.3785,490.36794,472.35738",488.9294198625204,241.0306536,
LMST03020529_2-3_0_0_chain,522.394146,"156.1019,138.09134,120.08078,396.32607,378.31551",,"156.1019,138.09134,120.08078,396.32607,378.31551",353.40307398789037,237.8909703,
LMST03020529_4-5_0_0_chain,522.394146,"370.31042,352.29986,182.11755,164.10699,146.09643",,"370.31042,352.29986,182.11755,164.10699,146.09643",493.3608881534516,236.8587144,
LMST03020531_0-1_0_0_chain,530.456743,"516.44109,498.43053,480.41997",,"516.44109,498.43053,480.41997",583.8289773324796,245.7204311,
LMST03020531_2-3_0_0_chain,530.456743,"156.1019,138.09134,120.08078,404.38867,386.37811",,"156.1019,138.09134,120.08078,404.38867,386.37811",474.95992013809513,241.6679617,
LMST03020531_4-5_0_0_chain,530.456743,"378.37302,360.36246,182.11755,164.10699,146.09643",,"378.37302,360.36246,182.11755,164.10699,146.09643",591.167879836471,242.4420297,
LMST03020532_0-1_0_0_chain,530.456743,"516.44109,498.43053,480.41997",,"516.44109,498.43053,480.41997",587.7801853687507,247.6450222,
LMST03020532_2-3_0_0_chain,530.456743,"156.1019,138.09134,120.08078,404.38867,386.37811",,"156.1019,138.09134,120.08078,404.38867,386.37811",556.3141072156216,243.5869301,
LMST03020532_4-5_0_0_chain,530.456743,"378.37302,360.36246,182.11755,164.10699,146.09643",,"378.37302,360.36246,182.11755,164.10699,146.09643",594.0241786126767,244.1963683,
LMST03020533_0-1_0_0_chain,530.456743,"516.44109,498.43053,480.41997",,"516.44109,498.43053,480.41997",580.4358039704249,245.9307328,
LMST03020533_2-3_0_0_chain,530.456743,"156.1019,138.09134,120.08078,404.38867,386.37811",,"156.1019,138.09134,120.08078,404.38867,386.37811",471.11488376143865,241.8571123,
LMST03020533_4-5_0_0_chain,530.456743,"378.37302,360.36246,182.11755,164.10699,146.09643",,"378.37302,360.36246,182.11755,164.10699,146.09643",589.0679916403107,243.1122161,
LMST03020534_0-1_0_0_chain,546.451657,"532.43601,514.42545,496.41489",,"532.43601,514.42545,496.41489",555.2229765353945,257.2158157,
LMST03020534_2-3_0_0_chain,546.451657,"256.19071,238.18015,220.16959,320.29477,302.28421",,"256.19071,238.18015,220.16959,320.29477,302.28421",476.1686720060063,249.0699736,
LMST03020534_4-5_0_0_chain,546.451657,"294.27912,276.26856,282.20636,264.1958,246.18524",,"294.27912,276.26856,282.20636,264.1958,246.18524",571.6032880098029,251.4647963,
LMST03020535_0-1_0_0_chain,550.38906,"536.37341,518.36285,500.35229",,"536.37341,518.36285,500.35229",449.08218662835486,249.2692126,
LMST03020535_2-3_0_0_chain,550.38906,"156.1019,138.09134,120.08078,424.32099,406.31043,388.29987",,"156.1019,138.09134,120.08078,424.32099,406.31043,388.29987",331.074564056049,246.1590883,
LMST03020535_4-5_0_0_chain,550.38906,"398.30534,380.29478,362.28422,182.11755,164.10699,146.09643",,"398.30534,380.29478,362.28422,182.11755,164.10699,146.09643",471.8407941862671,244.576878,
LMST03020535_6-7_0_0_ring,550.38906,,"519.34686,501.33629999999994,483.32574","519.34686,501.33629999999994,483.32574",415.3632706375115,246.8322635,
LMST03020536_12-13_0_0_chain,589.41119,"278.28421,341.1608,323.15024",,"278.28421,341.1608,323.15024",539.6119116352327,256.1084631,
LMST03020536_15-16_0_0_ring,589.41119,,"558.36899,540.35843","558.36899,540.35843",541.6574449155218,256.2043816,
LMST03020537_12-13_0_0_chain,589.41119,"278.28421,341.1608,323.15024",,"278.28421,341.1608,323.15024",548.7862748728046,256.1084631,
LMST03020537_15-16_0_0_ring,589.41119,,"558.36899,540.35843","558.36899,540.35843",525.7025273132463,256.2043816,
LMST03020538_0-1_0_0_chain,565.436342,"551.42069,533.41013,515.39957",,"551.42069,533.41013,515.39957",431.55811413596973,252.8262709,
LMST03020538_2-3_0_0_chain,565.436342,"156.1019,138.09134,120.08078,439.36827,421.35771",,"156.1019,138.09134,120.08078,439.36827,421.35771",297.1470057051834,250.7468138,
LMST03020538_4-5_0_0_chain,565.436342,"413.35262,395.34206,182.11755,164.10699,146.09643",,"413.35262,395.34206,182.11755,164.10699,146.09643",494.56603258921774,249.7370159,
LMST03020539_0-1_0_0_chain,592.399624,"578.38397,560.37341,542.36285",,"578.38397,560.37341,542.36285",424.95858625918197,255.4394225,
LMST03020539_2-3_0_0_chain,592.399624,"156.1019,138.09134,120.08078,466.33155,448.32099",,"156.1019,138.09134,120.08078,466.33155,448.32099",310.7899980709201,252.6055763,
LMST03020539_4-5_0_0_chain,592.399624,"440.3159,422.30534,182.11755,164.10699,146.09643",,"440.3159,422.30534,182.11755,164.10699,146.09643",449.2878125025318,251.0474044,
LMST03020539_6-7_0_0_ring,592.399624,,"561.357424,543.346864,525.336304","561.357424,543.346864,525.336304",390.6988294687519,253.0892567,
LMST03020540_0-1_0_0_chain,460.378497,"446.36285,428.35229,410.34173",,"446.36285,428.35229,410.34173",544.1731462355141,230.8277077,
LMST03020540_2-3_0_0_chain,460.378497,"170.11755,152.10699,134.09643,320.29477,302.28421",,"170.11755,152.10699,134.09643,320.29477,302.28421",405.23684806684946,220.9240721,
LMST03020540_4-5_0_0_chain,460.378497,"294.27912,276.26856,196.1332,178.12264,160.11208",,"294.27912,276.26856,196.1332,178.12264,160.11208",564.0147466501624,222.9592136,
LMST03020541_17-18_0_0_chain,759.480325,"278.28421,511.22994,493.21938",,"278.28421,511.22994,493.21938",350.4494563095448,239.8054635,
LMST03020541_36-37_0_0_ring,759.480325,,"728.438125,710.427565","728.438125,710.427565",353.8492809384911,239.8133026,
LMST03020542_17-18_0_0_chain,759.480325,"278.28421,511.22994,493.21938",,"278.28421,511.22994,493.21938",357.5384807302938,239.8054635,
LMST03020542_36-37_0_0_ring,759.480325,,"728.438125,710.427565","728.438125,710.427565",354.0459502923668,239.8133026,
LMST03020543_0-1_0_0_chain,570.394146,"556.3785,538.36794,520.35738",,"556.3785,538.36794,520.35738",532.0071061855407,259.9336007,
LMST03020543_2-3_0_0_chain,570.394146,"156.1019,138.09134,120.08078,444.32607,426.31551",,"156.1019,138.09134,120.08078,444.32607,426.31551",433.38691582288743,255.2280659,
LMST03020543_4-5_0_0_chain,570.394146,"418.31042,400.29986,182.11755,164.10699,146.09643",,"418.31042,400.29986,182.11755,164.10699,146.09643",550.2142639662833,256.1857239,
LMST03020544_17-18_0_0_chain,488.409795,"348.32607,330.31551,170.11755,152.10699,134.09643",,"348.32607,330.31551,170.11755,152.10699,134.09643",579.6450081178072,236.020929,
LMST03020544_19-20_0_0_chain,488.409795,"144.1019,126.09134,108.08078,374.34172,356.33116",,"144.1019,126.09134,108.08078,374.34172,356.33116",545.9010711643075,234.2416493,
