LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST03010028_4-5_0_0_chain,442.367934,"290.28421,182.11755,164.10699,146.09643",,"290.28421,182.11755,164.10699,146.09643",571.1904201457652,223.2960169,
LMST03010029_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",513.1107840788056,225.0235343,
LMST03010029_22-23_0_0_chain,442.367934,"342.27912,324.26856,130.12263,112.11207",,"342.27912,324.26856,130.12263,112.11207",520.6855214992472,222.0784404,
LMST03010029_7-8_0_0_chain,442.367934,"140.10698,122.09642,332.29477,314.28421",,"140.10698,122.09642,332.29477,314.28421",491.35475816495034,220.4232077,
LMST03010029_9-10_0_0_chain,442.367934,"306.27912,288.26856,166.12263,148.11207",,"306.27912,288.26856,166.12263,148.11207",524.0955649667499,224.5578322,
LMST03010030_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",531.4634822723779,224.9421869,
LMST03010030_22-23_0_0_chain,442.367934,"342.27912,324.26856,130.12263,112.11207",,"342.27912,324.26856,130.12263,112.11207",512.813488021281,222.0027168,
LMST03010030_7-8_0_0_chain,442.367934,"140.10698,122.09642,332.29477,314.28421",,"140.10698,122.09642,332.29477,314.28421",514.1768462425837,220.5501798,
LMST03010030_9-10_0_0_chain,442.367934,"306.27912,288.26856,166.12263,148.11207",,"306.27912,288.26856,166.12263,148.11207",542.2198708527665,221.5743538,
LMST03010031_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",501.93516412560354,224.9421869,
LMST03010031_22-23_0_0_chain,442.367934,"342.27912,324.26856,130.12263,112.11207",,"342.27912,324.26856,130.12263,112.11207",475.61491964999925,222.0027168,
LMST03010031_7-8_0_0_chain,442.367934,"140.10698,122.09642,332.29477,314.28421",,"140.10698,122.09642,332.29477,314.28421",463.32902554746994,220.5501798,
LMST03010031_9-10_0_0_chain,442.367934,"306.27912,288.26856,166.12263,148.11207",,"306.27912,288.26856,166.12263,148.11207",520.211128809654,221.5743538,
LMST03010032_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",562.5756645964707,230.1362923,
LMST03010032_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",434.8227441217983,220.4455854,
LMST03010032_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",471.0649409011829,220.3275587,
LMST03010032_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",575.8201007918083,226.5241395,
LMST03010033_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",524.85680690541,230.1362923,
LMST03010033_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",396.9212301409632,220.4455854,
LMST03010033_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",413.7903397161583,220.3275587,
LMST03010033_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",544.6740755726116,226.5241395,
LMST03010034_13-14_0_0_chain,490.334918,"290.28421,230.08453,212.07397",,"290.28421,230.08453,212.07397",547.1852563101604,235.0265553,
LMST03010034_16-17_0_0_ring,490.334918,,"459.29271800000004,441.28215800000004","459.29271800000004,441.28215800000004",530.0005694507822,235.0265553,
LMST03010034_5-6_0_0_chain,490.334918,"114.12772,406.24102,388.23046",,"114.12772,406.24102,388.23046",295.68235268028764,235.0265553,
LMST03010035_13-14_0_0_chain,490.334918,"290.28421,230.08453,212.07397",,"290.28421,230.08453,212.07397",550.0065008420413,235.0265553,
LMST03010035_16-17_0_0_ring,490.334918,,"459.29271800000004,441.28215800000004","459.29271800000004,441.28215800000004",526.6418890506745,235.0265553,
LMST03010035_5-6_0_0_chain,490.334918,"114.12772,406.24102,388.23046",,"114.12772,406.24102,388.23046",278.4884000341917,235.0265553,
LMST03010036_13-14_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",550.3330840067687,227.7406509,
LMST03010036_19-20_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",544.9915575798601,234.8363781,
LMST03010036_5-6_0_0_chain,458.362848,"114.12772,374.26895,356.25839",,"114.12772,374.26895,356.25839",503.72702416508537,232.0079486,
LMST03010037_13-14_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",545.0975926878041,227.7406509,
LMST03010037_19-20_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",550.5807485308009,234.8363781,
LMST03010037_5-6_0_0_chain,458.362848,"114.12772,374.26895,356.25839",,"114.12772,374.26895,356.25839",482.43314095250537,232.0079486,
LMST03010038_0-1_0_0_chain,458.362848,"444.3472,426.33664",,"444.3472,426.33664",541.2545835697741,232.1867512,
LMST03010038_22-23_0_0_chain,458.362848,"374.26895,356.25839,114.12772",,"374.26895,356.25839,114.12772",531.5481131371209,223.5825795,
LMST03010038_6-7_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",535.0518726149145,230.8484489,
LMST03010038_9-10_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",544.5609340632426,234.7667029,
LMST03010039_0-1_0_0_chain,458.362848,"444.3472,426.33664",,"444.3472,426.33664",543.2042955787917,232.1867512,
LMST03010039_22-23_0_0_chain,458.362848,"374.26895,356.25839,114.12772",,"374.26895,356.25839,114.12772",543.8360179998016,223.5825795,
LMST03010039_6-7_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",535.0876540303798,230.8484489,
LMST03010039_9-10_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",544.7586667721106,234.7667029,
LMST03010040_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",528.6202353185568,230.1362923,
LMST03010040_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",445.62834523068216,220.4455854,
LMST03010040_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",431.12591365410674,220.3275587,
LMST03010040_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",549.404949476579,226.5241395,
LMST03010041_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",486.7449595686569,230.1362923,
LMST03010041_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",406.2325159577615,220.4455854,
LMST03010041_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",376.13304866420896,220.3275587,
LMST03010041_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",515.5707362651244,226.5241395,
LMST03010042_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",527.8870376711357,230.1362923,
LMST03010042_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",443.68360877239695,220.4455854,
LMST03010042_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",431.12591365410674,220.3275587,
LMST03010042_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",550.1725040507032,226.5241395,
LMST03010043_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",485.7144970390906,230.1362923,
LMST03010043_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",404.2607610412228,220.4455854,
LMST03010043_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",376.13304866420896,220.3275587,
LMST03010043_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",516.7502198582606,226.5241395,
LMST03010044_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",533.003191056134,230.1362923,
LMST03010044_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",463.3060800608228,220.4455854,
LMST03010044_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",447.0826458028206,220.3275587,
LMST03010044_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",549.0156554343258,226.5241395,
LMST03010045_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",493.62244109001836,230.1362923,
LMST03010045_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",423.65794406280145,220.4455854,
LMST03010045_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",391.9489367660645,220.3275587,
LMST03010045_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",517.7141778666293,226.5241395,
LMST03010046_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",532.368739792393,230.1362923,
LMST03010046_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",461.52373411542914,220.4455854,
LMST03010046_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",447.0826458028206,220.3275587,
LMST03010046_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",549.7587115117065,226.5241395,
LMST03010047_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",492.76748952715275,230.1362923,
LMST03010047_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",421.859617067852,220.4455854,
LMST03010047_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",391.9489367660645,220.3275587,
LMST03010047_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",518.8049887987953,226.5241395,
LMST03010048_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",486.95066032434704,231.9372839,
LMST03010048_22-23_0_0_chain,458.362848,"342.27912,324.26856,146.11755,128.10699,110.09643",,"342.27912,324.26856,146.11755,128.10699,110.09643",441.72034181131977,223.35482,
LMST03010048_7-8_0_0_chain,458.362848,"140.10698,122.09642,348.28969,330.27913,312.26857",,"140.10698,122.09642,348.28969,330.27913,312.26857",413.36998384119175,221.5353113,
LMST03010048_9-10_0_0_chain,458.362848,"322.27404,304.26348,286.25292,166.12263,148.11207",,"322.27404,304.26348,286.25292,166.12263,148.11207",520.4642750286272,230.2847185,
LMST03010049_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",487.59108106193196,231.9372839,
LMST03010049_22-23_0_0_chain,458.362848,"342.27912,324.26856,146.11755,128.10699,110.09643",,"342.27912,324.26856,146.11755,128.10699,110.09643",445.30036200442476,223.35482,
LMST03010049_7-8_0_0_chain,458.362848,"140.10698,122.09642,348.28969,330.27913,312.26857",,"140.10698,122.09642,348.28969,330.27913,312.26857",421.1394779310029,221.5353113,
LMST03010049_9-10_0_0_chain,458.362848,"322.27404,304.26348,286.25292,166.12263,148.11207",,"322.27404,304.26348,286.25292,166.12263,148.11207",518.5386598771348,230.2847185,
LMST03010050_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",527.7570756654807,229.9984194,
LMST03010050_22-23_0_0_chain,458.362848,"342.27912,324.26856,146.11755,128.10699,110.09643",,"342.27912,324.26856,146.11755,128.10699,110.09643",504.0856946619559,221.7120528,
LMST03010050_7-8_0_0_chain,458.362848,"140.10698,122.09642,348.28969,330.27913,312.26857",,"140.10698,122.09642,348.28969,330.27913,312.26857",485.96761218456487,220.2508289,
LMST03010050_9-10_0_0_chain,458.362848,"322.27404,304.26348,286.25292,166.12263,148.11207",,"322.27404,304.26348,286.25292,166.12263,148.11207",544.6157906207222,229.1753434,
LMST03010051_0-1_0_0_chain,474.357762,"460.34211,442.33155,424.32099",,"460.34211,442.33155,424.32099",445.588703698363,231.9793046,
LMST03010051_17-18_0_0_chain,474.357762,"358.27404,340.26348,322.25292,146.11755,128.10699,110.09643",,"358.27404,340.26348,322.25292,146.11755,128.10699,110.09643",369.2180086556397,227.5842159,
LMST03010051_2-3_0_0_chain,474.357762,"156.1019,138.09134,120.08078,348.28969,330.27913,312.26857",,"156.1019,138.09134,120.08078,348.28969,330.27913,312.26857",307.9222624871456,226.9393901,
LMST03010051_4-5_0_0_chain,474.357762,"322.27404,304.26348,286.25292,182.11755,164.10699,146.09643",,"322.27404,304.26348,286.25292,182.11755,164.10699,146.09643",478.42589376971955,229.6394268,
LMST03010052_0-1_0_0_chain,474.357762,"460.34211,442.33155,424.32099",,"460.34211,442.33155,424.32099",547.5403897847581,232.1867131,
LMST03010052_17-18_0_0_chain,474.357762,"358.27404,340.26348,322.25292,146.11755,128.10699,110.09643",,"358.27404,340.26348,322.25292,146.11755,128.10699,110.09643",461.33799405852415,227.3940754,
LMST03010052_2-3_0_0_chain,474.357762,"156.1019,138.09134,120.08078,348.28969,330.27913,312.26857",,"156.1019,138.09134,120.08078,348.28969,330.27913,312.26857",452.0349474054352,227.5401806,
LMST03010052_4-5_0_0_chain,474.357762,"322.27404,304.26348,286.25292,182.11755,164.10699,146.09643",,"322.27404,304.26348,286.25292,182.11755,164.10699,146.09643",566.2545423360007,228.4812306,
LMST03010053_0-1_0_0_chain,474.357762,"460.34211,442.33155,424.32099",,"460.34211,442.33155,424.32099",485.5753008045982,229.1956602,
LMST03010053_17-18_0_0_chain,474.357762,"358.27404,340.26348,322.25292,146.11755,128.10699,110.09643",,"358.27404,340.26348,322.25292,146.11755,128.10699,110.09643",433.9974538946798,225.0035797,
LMST03010053_2-3_0_0_chain,474.357762,"156.1019,138.09134,120.08078,348.28969,330.27913,312.26857",,"156.1019,138.09134,120.08078,348.28969,330.27913,312.26857",368.6823037755786,225.1768425,
LMST03010053_4-5_0_0_chain,474.357762,"322.27404,304.26348,286.25292,182.11755,164.10699,146.09643",,"322.27404,304.26348,286.25292,182.11755,164.10699,146.09643",514.3102283707269,225.5113587,
LMST03010054_0-1_0_0_chain,490.352676,"476.33703,458.32647,440.31591",,"476.33703,458.32647,440.31591",468.7314064059158,233.0316209,
LMST03010054_17-18_0_0_chain,490.352676,"358.27404,340.26348,322.25292,162.11246,144.1019,126.09134",,"358.27404,340.26348,322.25292,162.11246,144.1019,126.09134",390.6349827591606,228.6316496,
LMST03010054_2-3_0_0_chain,490.352676,"156.1019,138.09134,120.08078,364.2846,346.27404,328.26348",,"156.1019,138.09134,120.08078,364.2846,346.27404,328.26348",334.85852114795625,228.4438322,
LMST03010054_4-5_0_0_chain,490.352676,"338.26895,320.25839,302.24783,182.11755,164.10699,146.09643",,"338.26895,320.25839,302.24783,182.11755,164.10699,146.09643",498.231897674063,230.5091379,
LMST03010055_0-1_0_0_chain,490.352676,"476.33703,458.32647,440.31591",,"476.33703,458.32647,440.31591",465.6926565093494,232.4831736,
LMST03010055_17-18_0_0_chain,490.352676,"358.27404,340.26348,322.25292,162.11246,144.1019,126.09134",,"358.27404,340.26348,322.25292,162.11246,144.1019,126.09134",374.6635443893895,228.0430738,
LMST03010055_2-3_0_0_chain,490.352676,"156.1019,138.09134,120.08078,364.2846,346.27404,328.26348",,"156.1019,138.09134,120.08078,364.2846,346.27404,328.26348",336.70550618580893,227.7416003,
LMST03010055_4-5_0_0_chain,490.352676,"338.26895,320.25839,302.24783,182.11755,164.10699,146.09643",,"338.26895,320.25839,302.24783,182.11755,164.10699,146.09643",496.3761759908771,229.5734129,
LMST03010056_13-14_0_0_chain,428.388669,"290.28421,168.13828,150.12772",,"290.28421,168.13828,150.12772",531.0536353528666,222.7084264,
LMST03010056_15-16_0_0_chain,428.388669,"142.12263,124.11207,316.29986",,"142.12263,124.11207,316.29986",534.9841746940548,224.0392968,
LMST03010056_5-6_0_0_chain,428.388669,"114.12772,344.29477,326.28421",,"114.12772,344.29477,326.28421",538.0201076165944,225.5732443,
LMST03010057_13-14_0_0_chain,428.388669,"290.28421,168.13828,150.12772",,"290.28421,168.13828,150.12772",524.6077647315421,222.7084264,
LMST03010057_15-16_0_0_chain,428.388669,"142.12263,124.11207,316.29986",,"142.12263,124.11207,316.29986",529.6679535224167,224.0392968,
LMST03010057_5-6_0_0_chain,428.388669,"114.12772,344.29477,326.28421",,"114.12772,344.29477,326.28421",539.2665967768232,225.5732443,
LMST03010058_0-1_0_0_chain,456.383583,"442.36793,424.35737,406.34681",,"442.36793,424.35737,406.34681",535.3302693121921,232.8700962,
LMST03010058_17-18_0_0_chain,456.383583,"358.27404,340.26348,322.25292,128.14337",,"358.27404,340.26348,322.25292,128.14337",542.3393707428071,222.6604317,
LMST03010058_2-3_0_0_chain,456.383583,"156.1019,138.09134,120.08078,330.31551",,"156.1019,138.09134,120.08078,330.31551",519.2964817951874,222.7149053,
LMST03010058_4-5_0_0_chain,456.383583,"304.29986,182.11755,164.10699,146.09643",,"304.29986,182.11755,164.10699,146.09643",551.869190481978,230.6745247,
LMST03010059_0-1_0_0_chain,472.378497,"458.36285,440.35229,422.34173",,"458.36285,440.35229,422.34173",514.9301910297833,232.714227,
LMST03010059_17-18_0_0_chain,472.378497,"358.27404,340.26348,322.25292,144.13828,126.12772",,"358.27404,340.26348,322.25292,144.13828,126.12772",430.62957044111386,227.9610795,
LMST03010059_2-3_0_0_chain,472.378497,"156.1019,138.09134,120.08078,346.31042,328.29986",,"156.1019,138.09134,120.08078,346.31042,328.29986",414.43909304171007,227.935936,
LMST03010059_4-5_0_0_chain,472.378497,"320.29477,302.28421,182.11755,164.10699,146.09643",,"320.29477,302.28421,182.11755,164.10699,146.09643",537.6364861331448,229.5945001,
LMST03010062_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",517.4162600334853,230.2815044,
LMST03010062_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",459.47008443213775,220.3513837,
LMST03010062_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",417.77653791453446,220.6768019,
LMST03010062_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",540.5066651532293,228.9071165,
LMST03010065_0-1_0_0_chain,470.399232,"456.38358,438.37302,420.36246",,"456.38358,438.37302,420.36246",560.3381569285049,238.3011657,
LMST03010065_17-18_0_0_chain,470.399232,"358.27404,340.26348,322.25292,142.15902",,"358.27404,340.26348,322.25292,142.15902",568.2220124436421,233.196879,
LMST03010065_2-3_0_0_chain,470.399232,"156.1019,138.09134,120.08078,344.33116",,"156.1019,138.09134,120.08078,344.33116",575.7172621622494,233.9700818,
LMST03010065_4-5_0_0_chain,470.399232,"318.31551,182.11755,164.10699,146.09643",,"318.31551,182.11755,164.10699,146.09643",571.4091323908981,233.6276657,
LMST03010066_0-1_0_0_chain,470.399232,"456.38358,438.37302,420.36246",,"456.38358,438.37302,420.36246",521.4333941923463,238.3011657,
LMST03010066_17-18_0_0_chain,470.399232,"358.27404,340.26348,322.25292,142.15902",,"358.27404,340.26348,322.25292,142.15902",582.5151393589566,233.196879,
LMST03010066_2-3_0_0_chain,470.399232,"156.1019,138.09134,120.08078,344.33116",,"156.1019,138.09134,120.08078,344.33116",523.7941648641201,233.9700818,
LMST03010066_4-5_0_0_chain,470.399232,"318.31551,182.11755,164.10699,146.09643",,"318.31551,182.11755,164.10699,146.09643",539.0610095436436,233.6276657,
LMST03010067_12-13_0_0_ring,494.329832,,463.287632,463.287632,589.1911268637807,235.0265557,
LMST03010067_14-15_0_0_ring,494.329832,,463.287632,463.287632,675.063106121873,235.0265557,
LMST03010068_20-21_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",561.8931445228552,222.0857597,
LMST03010068_5-6_0_0_chain,426.37302,"114.12772,342.27912,324.26856",,"114.12772,342.27912,324.26856",532.5031790307814,219.5947401,
LMST03010069_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",502.53429562038383,226.2913074,
LMST03010069_17-18_0_0_chain,442.367934,"358.27404,340.26348,322.25292,114.12772",,"358.27404,340.26348,322.25292,114.12772",540.4269362928947,220.9032907,
LMST03010069_2-3_0_0_chain,442.367934,"156.1019,138.09134,120.08078,316.29986",,"156.1019,138.09134,120.08078,316.29986",469.13099316172367,221.5368802,
LMST03010069_4-5_0_0_chain,442.367934,"290.28421,182.11755,164.10699,146.09643",,"290.28421,182.11755,164.10699,146.09643",525.4221108723402,223.2960169,
LMST03010070_0-1_0_0_chain,602.405101,"588.38945,570.37889,552.36833",,"588.38945,570.37889,552.36833",534.8771421570174,260.4598006,
LMST03010070_19-20_0_0_chain,602.405101,"316.13906,298.1285,280.11795,316.29986",,"316.13906,298.1285,280.11795,316.29986",538.1843030743908,259.2469148,
LMST03010070_21-22_0_0_chain,602.405101,"290.28421,342.15471,324.14415,306.13359",,"290.28421,342.15471,324.14415,306.13359",542.8313961006313,256.8758966,
LMST03010070_34-35_0_0_chain,602.405101,"518.31121,500.30065,482.29009,114.12772",,"518.31121,500.30065,482.29009,114.12772",550.265386085909,259.086433,
LMST03010072_0-1_0_0_chain,602.405101,"588.38945,570.37889,552.36833",,"588.38945,570.37889,552.36833",568.459963852951,260.4598006,
LMST03010072_19-20_0_0_chain,602.405101,"316.13906,298.1285,280.11795,316.29986",,"316.13906,298.1285,280.11795,316.29986",577.2957503723333,259.2469148,
LMST03010072_21-22_0_0_chain,602.405101,"290.28421,342.15471,324.14415,306.13359",,"290.28421,342.15471,324.14415,306.13359",571.1435442813074,256.8758966,
LMST03010072_34-35_0_0_chain,602.405101,"518.31121,500.30065,482.29009,114.12772",,"518.31121,500.30065,482.29009,114.12772",524.7805086286339,259.086433,
LMST03010074_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",574.4706649868904,230.0844351,
LMST03010075_0-1_0_0_chain,474.357762,"460.34211,442.33155,424.32099",,"460.34211,442.33155,424.32099",568.8817838982283,228.5867864,
LMST03010076_0-1_0_0_chain,456.347199,"442.33155,424.32099",,"442.33155,424.32099",446.9003880154013,231.365481,
LMST03010077_14-15_0_0_ring,504.368325,,473.32613,473.32613,738.3839111380689,231.8507015,
LMST03010077_24-25_0_0_chain,504.368325,"114.12772,391.24788,420.27443,421.28226",,"114.12772,391.24788,420.27443,421.28226",712.4839535087226,233.9243944,
LMST03010078_20-21_0_0_ring,446.362848,,415.32065,415.32065,526.1103503627165,220.3673369,
LMST03010078_5-6_0_0_chain,446.362848,"114.12772,333.24241,362.26895,363.27678",,"114.12772,333.24241,362.26895,363.27678",491.4701072719252,222.3413726,
LMST03020001_0-1_0_0_chain,414.37302,"400.35737,382.34681",,"400.35737,382.34681",591.5949560987989,225.2754715,
LMST03020001_7-8_0_0_chain,414.37302,"140.10698,122.09642,304.29986",,"140.10698,122.09642,304.29986",582.8265379701156,222.0913287,
LMST03020001_9-10_0_0_chain,414.37302,"278.28421,166.12263,148.11207",,"278.28421,166.12263,148.11207",582.9924835388159,219.2,1.0
LMST03020002_0-1_0_0_chain,344.258389,"330.24274,312.23218",,"330.24274,312.23218",192.1663252171478,191.8781473,
LMST03020002_7-8_0_0_chain,344.258389,"140.10698,122.09642,234.18523",,"140.10698,122.09642,234.18523",60.0,183.4175705,
LMST03020002_9-10_0_0_chain,344.258389,"208.16958,166.12263,148.11207",,"208.16958,166.12263,148.11207",282.986362866495,182.6461869,
LMST03020003_0-1_0_0_chain,360.253303,"346.23765,328.22709,310.21653",,"346.23765,328.22709,310.21653",113.50283887617542,192.0544551,
LMST03020003_2-3_0_0_chain,360.253303,"156.1019,138.09134,120.08078,234.18523",,"156.1019,138.09134,120.08078,234.18523",60.0,187.5139087,
LMST03020003_4-5_0_0_chain,360.253303,"208.16958,182.11755,164.10699,146.09643",,"208.16958,182.11755,164.10699,146.09643",173.91758471813029,188.0746135,
LMST03020004_0-1_0_0_chain,376.248217,"362.23257,344.22201,326.21145",,"362.23257,344.22201,326.21145",264.6984836087652,194.0326779,
LMST03020004_2-3_0_0_chain,376.248217,"156.1019,138.09134,120.08078,250.18014,232.16958",,"156.1019,138.09134,120.08078,250.18014,232.16958",61.74194336,189.1862483,
LMST03020004_4-5_0_0_chain,376.248217,"224.16449,206.15393,182.11755,164.10699,146.09643",,"224.16449,206.15393,182.11755,164.10699,146.09643",227.23087174145073,191.2182128,
LMST03020005_0-1_0_0_chain,392.243132,"378.22748,360.21692,342.20636",,"378.22748,360.21692,342.20636",225.59913587054967,201.9432886,
LMST03020005_2-3_0_0_chain,392.243132,"156.1019,138.09134,120.08078,266.17506,248.1645,230.15394",,"156.1019,138.09134,120.08078,266.17506,248.1645,230.15394",60.0,193.8844964,
LMST03020005_4-5_0_0_chain,392.243132,"240.15941,222.14885,204.13829,182.11755,164.10699,146.09643",,"240.15941,222.14885,204.13829,182.11755,164.10699,146.09643",259.4474330312696,194.7850201,
LMST03020006_0-1_0_0_chain,362.268953,"348.2533,330.24274,312.23218",,"348.2533,330.24274,312.23218",356.1084410648587,193.0144309,
LMST03020006_2-3_0_0_chain,362.268953,"156.1019,138.09134,120.08078,236.20088,218.19032",,"156.1019,138.09134,120.08078,236.20088,218.19032",149.00578547545973,188.7253448,
LMST03020006_4-5_0_0_chain,362.268953,"210.18523,192.17467,182.11755,164.10699,146.09643",,"210.18523,192.17467,182.11755,164.10699,146.09643",407.568700353316,188.4076673,
LMST03020007_0-1_0_0_chain,374.268953,"360.2533,342.24274,324.23218",,"360.2533,342.24274,324.23218",374.1890273039202,197.6092006,
LMST03020007_2-3_0_0_chain,374.268953,"156.1019,138.09134,120.08078,248.20088",,"156.1019,138.09134,120.08078,248.20088",169.65650454575544,191.7580907,
