PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
34417,15.31533,15.33705,15.39125,0.9894766,1.005193,1.012329,206.361,548.94,1140.75,724.2303,22.815,
34418,15.31533,15.33705,15.39125,1.012329,1.020886,1.03086,209.5827,548.94,1390.75,475.836,27.815,
34419,15.28279,15.33705,15.4021,-1.0,-1.0,-1.0,-1.0,736.8772,2071.625,3019.824,3.529812,
34420,15.28279,15.33705,15.4021,0.8802615,0.8889241,0.8990217,181.3582,736.8772,1343.75,465.4265,26.875,
34421,15.28279,15.33705,15.4021,1.282811,1.291154,1.300879,263.4211,736.8772,970.5,323.7403,19.41,
34422,15.31533,15.33705,15.38584,-1.0,-1.0,-1.0,-1.0,889.1516,2031.25,2837.719,3.504252,
34423,15.31533,15.33705,15.38584,0.8382943,0.8469905,0.8556798,172.2601,889.1516,275.0,95.62048,5.5,
34424,15.31533,15.33705,15.38584,0.8672547,0.8759277,0.8860374,178.1453,889.1516,2031.25,704.3989,40.625,
34425,15.31533,15.33705,15.38584,1.022311,1.037979,1.047938,211.1033,889.1516,1147.0,690.9116,22.94,
34426,15.26107,15.33705,15.38043,-1.0,-1.0,-1.0,-1.0,1023.058,1234.5,1611.188,1.736033,
34427,15.26107,15.33705,15.38043,0.9119904,0.9206276,0.9306955,186.8617,1023.058,1687.5,582.7745,33.75,
34428,15.26107,15.33705,15.38043,1.03086,1.039403,1.04936,210.9697,1023.058,1234.5,421.6488,24.69,
34429,15.30993,15.33705,15.35882,-1.0,-1.0,-1.0,-1.0,1047.705,2458.688,3922.281,2.971582,
34430,15.30993,15.33705,15.35882,0.9493682,0.9579755,0.9680086,194.3813,1047.705,1609.5,553.9134,32.19,
34431,15.30993,15.33705,15.35882,1.207429,1.215832,1.225626,246.7025,1047.705,1132.25,380.3888,22.645,
34432,15.30993,15.33705,15.35882,1.238205,1.246583,1.256349,252.9423,1047.705,937.5,314.0464,18.75,
34433,15.30993,15.33705,15.35882,1.568247,1.576367,1.585832,319.8583,1047.705,468.75,152.1852,9.375,
34434,15.30993,15.33705,15.35882,1.591237,1.599339,1.607435,324.5194,1047.705,1359.5,440.4089,27.19,
34435,15.30993,15.33705,15.35882,1.607435,1.614176,1.623607,327.53,1047.705,1027.75,332.4664,20.555,
34436,15.28279,15.33705,15.38584,-1.0,-1.0,-1.0,-1.0,1209.363,1140.75,1488.832,1.947968,
34437,15.28279,15.33705,15.38584,1.401768,1.410017,1.419633,285.606,1209.363,1140.75,376.2764,22.815,
34438,15.28279,15.33705,15.37501,-1.0,-1.0,-1.0,-1.0,1259.521,2643.438,3918.875,4.353029,
34439,15.28279,15.33705,15.37501,1.047938,1.056467,1.066408,213.8961,1259.521,2453.25,836.5845,49.065,
